A,B,C,D,E,F,G,H,I,class_label
74.0,4.0,79.0,8.0,-42.0,0.0,4.0,123.0,118.0,4.0
86.0,3.0,89.0,0.0,8.0,0.0,3.0,81.0,78.0,4.0
79.0,0.0,83.0,0.0,-46.0,-19.0,4.0,130.0,126.0,4.0
81.0,0.0,84.0,0.0,-14.0,-28.0,3.0,100.0,96.0,4.0
81.0,0.0,84.0,5.0,-12.0,21.0,4.0,97.0,94.0,4.0
81.0,0.0,84.0,4.0,-14.0,0.0,4.0,100.0,96.0,4.0
79.0,0.0,83.0,0.0,-30.0,15.0,4.0,114.0,110.0,4.0
83.0,4.0,86.0,0.0,-2.0,0.0,3.0,88.0,86.0,4.0
45.0,-45.0,81.0,0.0,44.0,0.0,36.0,37.0,2.0,2.0
82.0,1.0,86.0,2.0,-40.0,4.0,5.0,128.0,124.0,4.0
84.0,1.0,88.0,0.0,6.0,0.0,5.0,83.0,78.0,4.0
81.0,0.0,84.0,0.0,-14.0,-14.0,4.0,100.0,96.0,4.0
106.0,5.0,107.0,-1.0,70.0,-1.0,1.0,37.0,36.0,4.0
105.0,0.0,107.0,0.0,72.0,25.0,1.0,35.0,34.0,4.0
80.0,2.0,84.0,0.0,-24.0,26.0,4.0,110.0,106.0,4.0
82.0,0.0,85.0,0.0,-2.0,6.0,3.0,88.0,84.0,4.0
83.0,0.0,86.0,0.0,-4.0,13.0,3.0,92.0,88.0,4.0
82.0,0.0,86.0,0.0,-12.0,-30.0,3.0,99.0,96.0,4.0
79.0,-2.0,83.0,0.0,-46.0,0.0,5.0,130.0,126.0,4.0
107.0,5.0,108.0,-1.0,70.0,-2.0,1.0,38.0,36.0,4.0
56.0,0.0,76.0,0.0,-188.0,-10453.0,20.0,265.0,244.0,3.0
83.0,0.0,86.0,0.0,-4.0,2.0,3.0,92.0,88.0,4.0
83.0,0.0,86.0,0.0,-6.0,-17.0,3.0,94.0,90.0,4.0
81.0,1.0,86.0,0.0,-42.0,-28.0,4.0,130.0,126.0,4.0
86.0,3.0,89.0,0.0,2.0,-2.0,3.0,86.0,84.0,4.0
85.0,0.0,88.0,-7.0,2.0,-7.0,3.0,86.0,82.0,4.0
79.0,0.0,83.0,0.0,-42.0,2.0,4.0,127.0,122.0,4.0
85.0,0.0,88.0,-1.0,6.0,-5.0,3.0,83.0,80.0,4.0
103.0,3447.0,76.0,0.0,42.0,0.0,-27.0,35.0,62.0,4.0
84.0,1.0,87.0,0.0,-4.0,0.0,3.0,92.0,88.0,4.0
107.0,0.0,108.0,1.0,72.0,8.0,1.0,36.0,34.0,4.0
101.0,0.0,102.0,0.0,72.0,17.0,1.0,29.0,28.0,4.0
78.0,0.0,81.0,-7.0,-40.0,0.0,4.0,123.0,120.0,4.0
79.0,-1.0,83.0,-10.0,436.0,6339.0,4.0,-353.0,-356.0,4.0
81.0,1.0,85.0,0.0,-40.0,8.0,4.0,126.0,122.0,4.0
102.0,-4.0,103.0,0.0,70.0,-15.0,1.0,33.0,32.0,4.0
83.0,-3.0,88.0,0.0,6.0,0.0,5.0,83.0,78.0,4.0
80.0,0.0,84.0,-1.0,-42.0,3.0,5.0,128.0,124.0,4.0
80.0,3.0,84.0,0.0,-42.0,-18.0,4.0,128.0,124.0,4.0
101.0,0.0,102.0,0.0,70.0,-23.0,1.0,32.0,32.0,4.0
84.0,0.0,88.0,-2.0,6.0,-6.0,5.0,83.0,78.0,4.0
105.0,1.0,106.0,0.0,70.0,-3.0,1.0,36.0,34.0,4.0
102.0,4.0,104.0,4.0,70.0,-20.0,1.0,34.0,32.0,4.0
83.0,1.0,86.0,3.0,-6.0,0.0,4.0,94.0,90.0,4.0
106.0,0.0,107.0,-5.0,70.0,0.0,1.0,37.0,36.0,4.0
82.0,0.0,85.0,-3.0,-10.0,0.0,3.0,95.0,92.0,4.0
83.0,-2.0,86.0,0.0,-2.0,0.0,3.0,89.0,86.0,4.0
55.0,570.0,77.0,-6.0,44.0,-9.0,22.0,34.0,12.0,3.0
101.0,3.0,102.0,0.0,72.0,15.0,1.0,29.0,28.0,4.0
76.0,0.0,81.0,-3.0,-42.0,-13.0,5.0,125.0,120.0,4.0
83.0,0.0,87.0,7.0,-4.0,10.0,4.0,92.0,88.0,4.0
55.0,0.0,96.0,0.0,52.0,-28.0,41.0,44.0,4.0,3.0
81.0,2.0,85.0,0.0,-12.0,0.0,4.0,98.0,94.0,4.0
71.0,-6.0,75.0,-4.0,-42.0,-25.0,4.0,119.0,114.0,4.0
81.0,0.0,84.0,0.0,-20.0,-12.0,4.0,105.0,102.0,4.0
81.0,-5.0,85.0,-1.0,-42.0,-30.0,4.0,129.0,124.0,4.0
102.0,4.0,104.0,3.0,70.0,-1.0,1.0,34.0,32.0,4.0
79.0,0.0,83.0,0.0,-38.0,8.0,4.0,122.0,118.0,4.0
80.0,3.0,84.0,6.0,-28.0,0.0,4.0,112.0,108.0,4.0
105.0,1.0,107.0,2.0,72.0,1.0,1.0,35.0,34.0,4.0
106.0,2.0,108.0,7.0,72.0,7.0,2.0,35.0,34.0,4.0
105.0,0.0,107.0,5.0,70.0,0.0,1.0,37.0,36.0,4.0
82.0,0.0,86.0,0.0,-6.0,0.0,4.0,94.0,90.0,4.0
102.0,4.0,103.0,3.0,72.0,13.0,1.0,31.0,30.0,4.0
101.0,0.0,102.0,0.0,72.0,38.0,1.0,30.0,28.0,4.0
77.0,3.0,81.0,0.0,-42.0,0.0,4.0,125.0,122.0,4.0
80.0,3.0,84.0,0.0,-38.0,0.0,4.0,123.0,118.0,4.0
103.0,-3.0,104.0,-8.0,72.0,9.0,1.0,31.0,30.0,4.0
107.0,1.0,108.0,0.0,72.0,2.0,1.0,36.0,34.0,4.0
105.0,1.0,106.0,0.0,70.0,-2.0,1.0,36.0,34.0,4.0
105.0,3328.0,86.0,-2.0,46.0,0.0,-19.0,39.0,58.0,4.0
83.0,0.0,86.0,-1.0,-4.0,0.0,3.0,92.0,88.0,4.0
81.0,0.0,84.0,0.0,-22.0,-11.0,4.0,108.0,104.0,4.0
106.0,2.0,108.0,8.0,70.0,-30.0,2.0,38.0,36.0,4.0
105.0,0.0,106.0,0.0,72.0,2.0,1.0,34.0,34.0,4.0
81.0,0.0,84.0,0.0,-14.0,19.0,3.0,100.0,96.0,4.0
80.0,3.0,84.0,0.0,-42.0,0.0,4.0,128.0,124.0,4.0
101.0,1.0,102.0,6.0,72.0,10.0,1.0,30.0,28.0,4.0
83.0,5.0,87.0,0.0,-40.0,1.0,4.0,128.0,124.0,4.0
85.0,0.0,88.0,0.0,2.0,20.0,3.0,86.0,82.0,4.0
77.0,0.0,81.0,2.0,-40.0,0.0,4.0,123.0,118.0,4.0
80.0,-1.0,84.0,-3.0,-40.0,5.0,4.0,125.0,122.0,4.0
83.0,0.0,86.0,0.0,-4.0,22.0,3.0,92.0,88.0,4.0
81.0,0.0,84.0,0.0,-18.0,-6.0,3.0,103.0,100.0,4.0
101.0,-2.0,102.0,-2.0,72.0,0.0,1.0,29.0,28.0,4.0
55.0,0.0,93.0,0.0,52.0,-23.0,38.0,42.0,4.0,3.0
79.0,0.0,84.0,6.0,-42.0,-16.0,4.0,128.0,124.0,4.0
108.0,-3.0,109.0,0.0,72.0,4.0,1.0,36.0,36.0,4.0
80.0,5.0,84.0,0.0,-28.0,-16.0,4.0,112.0,108.0,4.0
106.0,0.0,107.0,0.0,72.0,5.0,1.0,35.0,34.0,4.0
82.0,0.0,85.0,-4.0,-2.0,12.0,3.0,88.0,84.0,4.0
83.0,0.0,86.0,0.0,-2.0,21.0,3.0,89.0,86.0,4.0
83.0,0.0,87.0,0.0,-42.0,-24.0,4.0,131.0,126.0,4.0
76.0,2.0,80.0,0.0,-42.0,0.0,4.0,124.0,120.0,4.0
79.0,0.0,83.0,1.0,-40.0,17.0,5.0,125.0,120.0,4.0
80.0,4.0,84.0,0.0,-38.0,0.0,4.0,123.0,118.0,4.0
81.0,2.0,84.0,0.0,-14.0,-17.0,3.0,100.0,96.0,4.0
79.0,-4.0,84.0,0.0,-40.0,1.0,4.0,125.0,120.0,4.0
80.0,4.0,84.0,0.0,-36.0,12.0,4.0,121.0,116.0,4.0
80.0,1.0,84.0,2.0,-28.0,0.0,4.0,112.0,108.0,4.0
85.0,1.0,88.0,0.0,2.0,7.0,3.0,86.0,82.0,4.0
85.0,-1.0,89.0,0.0,2.0,-3.0,4.0,86.0,82.0,4.0
81.0,0.0,85.0,7.0,-12.0,1.0,4.0,98.0,94.0,4.0
85.0,0.0,88.0,-6.0,0.0,0.0,3.0,88.0,84.0,4.0
76.0,0.0,81.0,0.0,-42.0,0.0,4.0,125.0,120.0,4.0
64.0,1532.0,77.0,0.0,20.0,0.0,14.0,57.0,44.0,5.0
82.0,0.0,85.0,-1.0,-2.0,6.0,3.0,88.0,84.0,4.0
81.0,0.0,84.0,0.0,-12.0,5.0,3.0,97.0,94.0,4.0
79.0,-1.0,83.0,0.0,-46.0,0.0,5.0,130.0,126.0,4.0
103.0,4.0,104.0,9.0,72.0,5.0,1.0,32.0,30.0,4.0
107.0,4.0,108.0,8.0,72.0,1.0,1.0,36.0,34.0,4.0
105.0,4.0,106.0,1.0,70.0,0.0,1.0,36.0,36.0,4.0
105.0,3.0,106.0,0.0,70.0,0.0,1.0,36.0,34.0,4.0
85.0,0.0,88.0,0.0,6.0,-1.0,3.0,83.0,80.0,4.0
97.0,-28.0,107.0,0.0,68.0,-30.0,10.0,40.0,30.0,2.0
105.0,5.0,106.0,0.0,70.0,0.0,1.0,36.0,34.0,4.0
76.0,4.0,81.0,0.0,-42.0,-16.0,4.0,125.0,120.0,4.0
76.0,0.0,81.0,0.0,-42.0,-18.0,5.0,125.0,120.0,4.0
105.0,0.0,106.0,-3.0,72.0,8.0,1.0,34.0,34.0,4.0
80.0,0.0,84.0,0.0,-36.0,-18.0,4.0,120.0,116.0,4.0
82.0,0.0,85.0,0.0,-10.0,-8.0,3.0,95.0,92.0,4.0
79.0,-4.0,83.0,0.0,-30.0,0.0,4.0,114.0,110.0,4.0
83.0,-2.0,86.0,-1.0,-4.0,0.0,3.0,92.0,88.0,4.0
85.0,3.0,88.0,0.0,0.0,0.0,3.0,88.0,84.0,4.0
37.0,-118.0,106.0,3.0,30.0,-16.0,69.0,75.0,6.0,2.0
81.0,0.0,84.0,0.0,-14.0,20.0,3.0,100.0,96.0,4.0
102.0,0.0,102.0,-4.0,70.0,-2.0,1.0,33.0,32.0,4.0
81.0,-4.0,85.0,0.0,-22.0,0.0,4.0,108.0,104.0,4.0
79.0,0.0,84.0,7.0,-6.0,205.0,5.0,92.0,88.0,4.0
102.0,0.0,102.0,-2.0,70.0,-16.0,1.0,33.0,32.0,4.0
81.0,3.0,84.0,0.0,-42.0,0.0,3.0,128.0,124.0,4.0
81.0,0.0,84.0,0.0,-14.0,-12.0,3.0,99.0,96.0,4.0
102.0,0.0,102.0,-3.0,70.0,-1.0,1.0,33.0,32.0,4.0
82.0,2.0,86.0,-1.0,-10.0,7.0,3.0,96.0,92.0,4.0
102.0,0.0,103.0,0.0,70.0,-25.0,1.0,33.0,32.0,4.0
81.0,0.0,84.0,0.0,-18.0,0.0,3.0,103.0,100.0,4.0
77.0,-3.0,81.0,0.0,-40.0,0.0,4.0,123.0,118.0,4.0
85.0,0.0,88.0,-587.0,0.0,0.0,3.0,88.0,84.0,4.0
102.0,0.0,102.0,0.0,70.0,-1.0,1.0,33.0,32.0,4.0
79.0,0.0,83.0,0.0,-40.0,-8.0,4.0,125.0,120.0,4.0
81.0,0.0,84.0,0.0,-12.0,10.0,3.0,97.0,94.0,4.0
105.0,-1.0,106.0,2.0,70.0,0.0,2.0,36.0,34.0,4.0
80.0,0.0,84.0,-3.0,-20.0,1.0,4.0,105.0,100.0,4.0
79.0,0.0,83.0,0.0,-30.0,-14.0,4.0,114.0,110.0,4.0
77.0,-4.0,81.0,0.0,-40.0,0.0,4.0,123.0,118.0,4.0
85.0,-2.0,88.0,0.0,2.0,-16.0,3.0,86.0,82.0,4.0
123.0,1409.0,105.0,1.0,36.0,-5.0,-18.0,69.0,86.0,4.0
42.0,36.0,77.0,0.0,-22.0,0.0,36.0,101.0,64.0,1.0
82.0,0.0,86.0,0.0,-4.0,-23.0,3.0,91.0,88.0,4.0
79.0,-3.0,84.0,0.0,-38.0,0.0,4.0,123.0,118.0,4.0
79.0,0.0,83.0,0.0,-40.0,1.0,4.0,125.0,120.0,4.0
78.0,0.0,83.0,3.0,-46.0,0.0,4.0,129.0,124.0,4.0
78.0,0.0,82.0,-3.0,-46.0,0.0,4.0,128.0,124.0,4.0
62.0,66.0,82.0,0.0,-42.0,-8.0,20.0,126.0,106.0,1.0
104.0,-5.0,105.0,-3.0,72.0,1.0,1.0,33.0,32.0,4.0
101.0,1.0,102.0,3.0,70.0,-25.0,1.0,33.0,32.0,4.0
79.0,4.0,84.0,6.0,-40.0,4.0,4.0,125.0,120.0,4.0
79.0,0.0,83.0,1.0,-40.0,11.0,5.0,125.0,120.0,4.0
104.0,0.0,106.0,0.0,70.0,-21.0,1.0,36.0,34.0,4.0
80.0,0.0,84.0,0.0,-36.0,5.0,4.0,120.0,116.0,4.0
84.0,0.0,88.0,0.0,0.0,9.0,3.0,88.0,84.0,4.0
80.0,0.0,84.0,0.0,-36.0,-13.0,4.0,120.0,116.0,4.0
104.0,5.0,105.0,0.0,72.0,6.0,1.0,33.0,32.0,4.0
80.0,-3.0,84.0,0.0,-28.0,0.0,4.0,112.0,108.0,4.0
105.0,1.0,106.0,1.0,70.0,0.0,1.0,36.0,36.0,4.0
102.0,0.0,103.0,0.0,70.0,-8.0,1.0,33.0,32.0,4.0
81.0,0.0,84.0,0.0,-20.0,24.0,4.0,105.0,102.0,4.0
85.0,0.0,88.0,0.0,6.0,6.0,3.0,83.0,80.0,4.0
82.0,0.0,86.0,-6.0,-40.0,0.0,4.0,127.0,124.0,4.0
105.0,0.0,106.0,-1.0,70.0,-2.0,1.0,36.0,36.0,4.0
79.0,1.0,83.0,0.0,-42.0,-22.0,4.0,127.0,122.0,4.0
81.0,0.0,85.0,-4.0,-22.0,0.0,4.0,108.0,104.0,4.0
107.0,4.0,108.0,0.0,70.0,0.0,1.0,38.0,38.0,4.0
85.0,1.0,88.0,0.0,-2.0,-2.0,3.0,91.0,88.0,4.0
81.0,0.0,84.0,0.0,-22.0,-6.0,3.0,108.0,104.0,4.0
81.0,0.0,84.0,3.0,-14.0,0.0,4.0,100.0,96.0,4.0
82.0,0.0,86.0,-1.0,-10.0,4.0,3.0,96.0,92.0,4.0
105.0,-3.0,106.0,-5.0,70.0,0.0,1.0,36.0,34.0,4.0
48.0,-46.0,89.0,6.0,6.0,-11.0,41.0,84.0,42.0,2.0
37.0,-1203.0,106.0,32.0,34.0,-8.0,69.0,72.0,4.0,6.0
105.0,0.0,106.0,-1.0,72.0,2.0,1.0,34.0,34.0,4.0
80.0,-1.0,84.0,-2.0,-40.0,9.0,4.0,126.0,122.0,4.0
43.0,-91.0,76.0,0.0,42.0,0.0,33.0,35.0,2.0,2.0
85.0,-2.0,88.0,0.0,2.0,11.0,3.0,86.0,82.0,4.0
72.0,30.0,82.0,0.0,-42.0,-3.0,10.0,126.0,116.0,1.0
102.0,0.0,102.0,-2.0,70.0,-4.0,1.0,33.0,32.0,4.0
104.0,0.0,105.0,0.0,70.0,-27.0,1.0,35.0,34.0,4.0
79.0,-1.0,83.0,0.0,-30.0,-3.0,4.0,114.0,110.0,4.0
37.0,0.0,76.0,0.0,36.0,2.0,38.0,39.0,2.0,6.0
37.0,0.0,81.0,0.0,28.0,-7.0,44.0,52.0,8.0,1.0
37.0,0.0,106.0,0.0,36.0,0.0,69.0,70.0,2.0,2.0
56.0,-3.0,96.0,0.0,56.0,0.0,40.0,39.0,0.0,3.0
43.0,0.0,79.0,6.0,42.0,0.0,37.0,38.0,2.0,4.0
43.0,-2.0,86.0,0.0,42.0,-6.0,43.0,45.0,2.0,5.0
