A,B,C,D,E,F,G,H,I,class_label
84,0,88,4,-2,0,4,90,86,4
37,0,106,3,26,11,69,80,12,0
41,1,97,0,42,31,56,55,0,0
41,0,81,0,38,-20,40,42,2,0
56,0,96,-4,52,-3,40,44,4,3
80,-1,84,-1,-40,7,4,126,122,4
37,0,78,0,8,-16,41,70,30,0
45,0,87,0,44,-9,42,43,2,0
55,0,92,0,34,5,37,59,22,3
84,-1,88,-3,6,-9,4,83,78,4
39,1,86,0,38,0,47,48,0,0
37,0,76,0,26,-23,40,50,10,0
60,-2,109,-3,60,0,49,50,0,0
49,0,80,0,46,-12,31,34,2,0
56,1,98,0,46,0,42,51,10,3
55,0,97,0,46,-15,41,50,8,3
56,1,81,0,56,27,25,24,0,0
46,2,83,0,46,0,37,37,0,0
37,0,104,0,18,17,67,86,18,0
42,-1,88,0,42,0,45,46,2,0
55,0,77,0,-4,-21,21,82,60,3
55,0,77,-1,28,-6,21,48,28,3
43,-1,83,0,42,-2,40,42,2,0
43,0,77,-3,44,14,34,33,0,0
49,4,87,0,46,-3,38,41,2,0
37,0,77,0,28,167,40,48,8,0
37,0,80,0,24,-19,43,57,14,0
43,0,85,0,44,29,42,41,0,0
44,-3,78,0,44,1,34,34,0,0
45,0,85,0,44,-7,40,41,2,0
56,1,97,0,52,6,41,45,4,3
37,0,106,3,34,3,69,73,4,0
44,0,83,-2,44,3,39,39,0,0
43,0,84,0,42,-3,41,43,2,0
41,0,77,0,38,-22,37,39,2,0
57,0,86,2,56,0,29,29,0,0
55,-2,76,0,-18,-6,21,94,74,3
37,-1,77,6,-2,0,39,79,40,0
56,0,77,0,-10,6,21,87,66,3
41,4,79,0,42,7,38,37,0,0
56,1,80,-5,-4,10,24,85,62,3
55,0,95,-7,42,-3,40,54,14,3
45,-2,79,0,44,0,34,35,2,0
53,2,86,0,54,19,33,32,0,0
38,1,106,0,38,0,68,67,0,0
55,-2,88,0,54,0,33,33,0,0
37,0,77,0,38,18,40,39,0,0
55,0,77,0,2,5,22,75,52,3
53,1,81,0,54,18,28,26,0,0
37,0,78,-1,12,15,42,65,24,0
82,0,87,7,-40,1,5,128,124,4
38,0,76,0,38,1,38,37,0,0
37,0,76,-1,16,13,39,61,22,0
49,-1,84,0,50,4,36,35,0,0
42,0,79,0,42,0,37,38,2,0
84,-3,88,0,6,0,4,83,78,4
49,1,102,0,50,10,53,53,0,0
37,0,82,0,36,10,45,46,0,0
44,0,86,-2,44,-3,42,42,0,0
46,0,86,-318,46,0,40,40,0,0
39,4,76,0,38,0,38,37,0,0
85,-1,88,0,2,-13,3,86,82,4
39,2,106,0,38,0,68,67,0,0
40,0,77,5,38,0,38,39,2,0
41,-2,81,0,42,15,40,39,0,0
55,0,77,0,-2,-14,21,79,58,3
49,0,81,0,46,-33,32,34,2,0
52,2,81,0,52,0,28,29,0,0
51,-4,84,8,52,0,33,33,0,0
43,0,81,0,42,-9,37,39,2,0
37,0,77,-6,36,0,40,41,0,0
45,0,77,2,44,0,32,33,2,0
37,-5,97,0,34,0,60,64,4,0
37,0,76,0,28,30,39,48,8,0
37,0,79,1,12,-4,43,66,24,0
37,0,77,0,36,14,40,41,0,0
46,0,84,0,46,14,38,37,0,0
52,-2,84,0,52,0,31,32,0,0
41,-2,80,0,42,0,39,39,0,0
51,2,77,0,50,0,27,28,2,0
37,-4,79,0,24,0,42,55,14,0
37,0,77,8,34,0,40,43,2,0
77,0,81,8,-42,0,4,125,120,4
56,0,79,0,0,2,23,79,56,3
55,0,81,6,54,0,27,27,0,0
37,-2,77,0,36,-18,39,41,2,0
37,0,93,0,30,13,56,62,6,0
37,0,78,0,24,7,42,55,14,0
37,0,93,4,28,1,56,65,8,0
44,2,76,0,44,10,32,32,0,0
37,0,80,0,12,-22,43,67,24,0
37,0,77,-1,34,-3,40,44,4,0
44,-5,77,0,44,6,33,33,0,0
37,0,94,0,10,12,57,84,28,0
37,0,76,0,26,27,40,50,10,0
56,0,78,8,-22,0,22,101,80,3
50,2,84,0,50,0,34,35,2,0
37,0,75,-4,26,-3,38,49,12,0
37,4,104,0,16,-16,66,88,22,0
46,2,77,0,46,7,32,31,0,0
37,0,95,0,12,-11,58,82,24,0
37,0,83,8,36,0,46,46,0,0
37,0,103,0,26,0,66,77,12,0
48,-5,78,0,46,0,30,32,2,0
44,0,75,0,42,-29,31,34,2,0
82,0,86,0,-10,2,3,96,92,4
56,0,98,0,46,13,42,51,10,3
45,0,79,5,44,-6,34,35,2,0
48,0,78,1,46,0,30,32,2,0
37,0,77,0,2,4,40,74,34,0
89,-40,107,0,64,-18,18,42,24,2
49,0,88,0,50,10,40,39,0,0
37,0,90,0,26,31,52,64,12,0
41,0,93,0,42,17,53,52,0,0
37,0,79,0,2,-25,42,76,34,0
47,0,85,7,46,0,38,39,0,0
46,0,83,0,44,-19,37,39,2,0
41,4,86,0,42,17,45,45,0,0
53,0,88,0,54,1,35,34,0,0
37,0,106,7,36,0,69,70,2,0
49,1,80,0,50,20,31,31,0,0
43,0,75,0,42,-1,32,34,2,0
43,0,88,7,42,0,45,46,2,0
37,0,80,8,8,-1,43,72,28,0
54,5,81,0,54,0,26,26,0,0
43,-2,77,0,42,-10,34,36,2,0
55,0,96,0,38,-11,41,57,16,3
46,0,90,0,44,-30,44,46,2,0
37,0,83,0,2,-16,46,81,34,0
53,0,80,0,52,-21,27,28,2,0
49,0,95,2,50,9,47,46,0,0
55,-1,90,0,54,-4,34,35,2,0
51,0,78,0,50,-30,27,29,2,0
84,0,88,0,-2,-7,3,90,88,4
40,-5,78,0,38,0,38,39,2,0
41,22,77,0,28,0,36,48,12,1
42,0,79,-2,42,-4,37,38,2,0
42,-4,106,0,42,0,64,64,0,0
55,0,95,-4,38,0,40,57,16,3
37,0,80,0,38,5,43,41,0,0
51,-1,78,0,50,-15,27,29,2,0
85,-1,88,0,2,7,3,86,82,4
55,-4,96,0,50,0,41,47,6,3
55,0,77,0,38,24,22,39,16,3
49,0,81,-1,50,-12,32,32,0,0
44,-1,86,0,42,-28,42,44,2,0
41,1,88,0,38,-18,47,50,2,0
45,0,77,0,44,-1,32,34,2,0
37,0,106,0,24,-30,69,82,14,0
52,4,102,0,52,0,50,50,0,0
76,-1,81,0,-40,0,4,122,118,4
80,0,84,0,-42,-11,4,128,124,4
43,0,79,2,44,22,35,35,0,0
56,0,82,0,56,6,26,25,0,0
37,0,76,-2,34,-13,40,43,2,0
37,0,93,0,16,23,55,77,22,0
48,-2,86,0,46,-12,37,39,2,0
56,0,97,0,46,20,41,50,10,3
37,0,77,0,26,-12,40,51,10,0
43,-4,76,0,42,0,33,35,2,0
46,0,76,1,46,3,30,29,0,0
77,0,81,0,-40,12,4,123,118,4
55,-1,96,0,38,-10,41,57,16,3
43,0,88,-5,42,0,45,47,2,0
57,0,92,2,56,0,34,35,0,0
56,0,92,0,-2,-4,36,95,58,3
56,0,96,5,50,0,40,47,6,3
53,-2,81,6,54,0,28,27,0,0
44,0,86,-1,44,2,43,42,0,0
37,0,77,7,24,0,40,54,14,0
43,0,87,0,42,-7,44,46,2,0
39,-3,76,0,-2,0,38,79,42,0
36,-2,80,0,36,0,44,44,0,0
50,-2,81,0,50,0,31,32,2,0
46,0,86,-7,46,0,40,40,0,0
41,2,77,0,38,0,37,39,2,0
47,0,95,4,46,0,48,49,0,0
55,-1,98,0,42,-16,42,57,14,3
49,1,84,0,46,-10,35,37,2,0
37,0,77,0,36,16,39,41,2,0
41,-1,86,0,42,18,46,45,0,0
49,0,78,0,50,19,29,29,0,0
41,-1,79,-3,42,23,38,37,0,0
57,-5,86,0,56,0,29,30,0,0
57,0,84,-4,56,0,28,28,0,0
51,5,78,0,50,-21,27,29,2,0
37,0,77,-5,34,-6,40,43,2,0
49,-2,79,0,46,-21,30,32,2,0
41,0,82,5,42,0,41,41,0,0
39,0,106,5,38,0,68,67,0,0
51,0,77,0,52,6,26,25,0,0
85,0,89,1,2,0,4,86,82,4
37,0,77,0,-22,2,40,101,60,0
48,-4,78,0,46,0,30,32,2,0
41,0,83,-2,42,1,41,41,0,0
56,0,96,0,38,-29,40,57,18,3
44,0,76,4,44,14,32,32,0,0
37,-1,76,0,36,-20,38,39,2,0
45,0,81,0,44,-24,36,37,2,0
55,0,98,0,46,-4,42,51,8,3
46,0,77,0,44,-19,32,34,2,0
42,-1,84,0,42,0,42,43,0,0
47,0,83,-7,46,0,36,37,0,0
46,0,86,0,46,5,40,39,0,0
55,0,96,0,46,-4,41,50,8,3
37,0,77,0,20,-11,40,56,16,0
79,0,83,0,-32,-24,4,117,112,4
59,0,86,0,56,-9,28,30,2,0
56,0,95,5,44,0,40,51,12,3
42,1,83,0,42,0,41,42,0,0
55,2,88,0,54,0,33,33,0,0
55,0,93,-2,12,0,37,80,42,3
37,0,108,0,36,12,71,72,0,0
51,-4,81,0,50,-12,30,32,2,0
37,0,81,-1,36,0,44,45,0,0
37,5,77,0,36,0,39,41,2,0
56,0,77,0,-20,-15,21,97,76,3
55,0,93,0,50,18,37,44,6,3
85,0,88,0,0,-21,3,88,86,4
49,0,83,0,50,20,34,34,0,0
48,0,86,0,50,26,38,37,0,0
56,0,97,7,54,0,41,42,2,0
37,0,102,0,36,3,65,66,2,0
53,0,81,-3,54,5,28,27,0,0
45,-1,88,-3,44,-5,43,44,2,0
51,2,86,-7,50,-24,35,37,2,0
51,0,82,-1,52,0,31,30,0,0
37,0,79,-1,36,-3,42,43,2,0
37,0,78,0,8,22,41,70,30,0
49,4,85,0,46,-4,36,39,2,0
46,-2,85,-7,46,-22,39,39,0,0
41,0,77,0,42,16,37,36,0,0
102,-3,104,0,70,0,1,34,32,4
43,0,85,0,44,25,42,41,0,0
37,0,76,2,26,-16,40,50,10,0
79,-1,83,-5,-40,0,4,125,120,4
101,0,102,0,70,-1,1,33,32,4
56,0,77,0,16,-10,22,62,40,3
37,0,103,-6,26,0,66,77,12,0
37,0,77,-4,36,6,40,41,0,0
37,0,103,0,30,20,66,72,6,0
86,5,89,0,2,0,3,86,84,4
38,2,77,0,38,0,39,38,0,0
55,0,96,0,44,17,41,52,12,3
50,-2,86,0,50,0,36,37,2,0
41,1,83,0,42,1,41,41,0,0
46,2,79,-2,46,0,33,32,0,0
80,0,84,0,-32,3,4,117,114,4
51,0,79,0,52,9,27,27,0,0
84,2,87,3,-4,0,3,92,88,4
48,0,88,3,46,0,39,41,2,0
37,0,77,0,-24,0,41,103,62,0
37,1,79,-5,36,-8,42,43,2,0
40,0,86,-7,38,0,46,48,2,0
37,0,81,-5,34,0,43,47,4,0
37,0,76,0,38,17,38,37,0,0
55,0,98,0,44,15,42,54,12,3
47,-1,100,0,46,0,54,54,0,0
46,0,82,0,46,4,36,35,0,0
55,0,108,0,56,31,53,51,0,0
38,0,81,0,38,2,43,42,0,0
50,2,91,0,50,0,40,42,2,0
37,0,94,-3,8,-1,57,86,30,0
45,-1,86,0,44,-7,41,42,2,0
53,5,81,-1,54,8,28,27,0,0
37,0,101,0,28,-6,64,73,8,0
56,0,77,-2,24,-4,22,54,32,3
53,0,103,0,54,31,50,49,0,0
37,0,102,0,36,5,65,66,2,0
47,0,84,-3,46,0,37,38,0,0
81,-4,85,-8,-40,0,4,126,122,4
45,1,100,0,44,0,54,56,2,0
56,0,82,2,-12,7,26,95,68,3
56,3,93,0,46,0,37,46,10,3
37,3,90,-3,6,0,53,85,32,0
54,12,95,-2,50,0,41,46,6,3
42,0,81,8,42,0,40,40,0,0
37,0,80,0,28,-6,43,52,8,0
37,0,77,0,36,-9,40,41,2,0
45,4,93,0,44,0,49,50,0,0
37,0,79,0,26,-8,42,53,12,0
37,0,81,0,28,30,44,52,8,0
56,0,89,0,54,-24,33,35,2,0
52,0,78,-4,52,0,26,26,0,0
37,0,82,-5,-2,0,45,85,40,0
44,0,76,-1,44,14,32,32,0,0
43,0,81,0,44,19,38,37,0,0
41,1,107,0,42,27,66,66,0,0
50,0,77,0,50,0,27,28,2,0
55,0,96,0,42,-20,41,55,14,3
55,0,93,0,12,-4,38,81,42,3
55,0,92,0,-6,-2,36,99,64,3
37,0,79,0,10,6,43,69,26,0
44,0,82,0,44,17,38,38,0,0
43,0,88,0,42,-15,44,46,2,0
40,-3,77,0,38,0,37,38,2,0
45,0,86,8,44,-20,41,42,2,0
45,0,81,2,44,-2,35,37,2,0
56,-2,87,0,56,13,31,30,0,0
79,0,83,-2,-40,6,4,125,120,4
37,0,78,0,30,-1,41,47,6,0
43,0,89,0,44,21,46,45,0,0
55,-1,79,0,54,-2,23,24,2,0
55,0,81,0,-20,9,26,102,76,3
55,0,77,6,-28,2,22,106,84,3
37,0,77,0,18,22,41,59,18,0
64,0,113,0,62,-14,48,51,2,0
44,0,77,0,44,3,33,33,0,0
56,0,79,0,10,30,23,68,46,3
56,0,77,0,20,-2,22,57,36,3
53,0,86,0,52,-1,33,35,2,0
37,-1,107,-3,36,-5,69,71,2,0
56,0,79,6,-4,0,23,84,62,3
55,0,77,0,2,-5,22,75,52,3
39,-3,79,0,38,0,41,41,0,0
56,0,99,8,46,0,42,52,10,3
49,5,77,0,50,5,28,28,0,0
102,0,103,5,70,-11,1,33,32,4
55,0,78,-2,2,-6,23,75,52,3
55,0,93,0,6,-5,37,88,50,3
44,-3,77,0,44,0,33,34,0,0
46,0,84,0,46,3,39,38,0,0
38,1,109,-3,38,0,71,71,0,0
41,33,77,0,-22,0,37,101,64,1
37,0,107,3,36,0,70,71,0,0
49,4,78,0,50,30,29,29,0,0
37,0,83,0,30,13,46,52,6,0
48,-4,77,0,46,0,30,31,2,0
53,1,77,0,54,7,24,23,0,0
37,-5,97,0,34,3,61,64,2,0
55,0,108,0,54,0,53,53,0,0
56,0,82,0,56,11,26,25,0,0
45,1,78,0,44,-4,33,34,2,0
55,0,96,4,54,9,41,42,2,0
41,0,77,0,42,1,36,35,0,0
55,3,83,-2,54,0,29,29,0,0
43,2,78,-7,42,0,35,37,2,0
48,-5,88,0,46,-7,39,41,2,0
56,2,83,0,56,1,27,26,0,0
37,0,76,0,36,19,39,39,0,0
76,0,79,-7,-40,0,4,121,116,4
41,1,78,0,38,-19,37,39,2,0
53,0,88,1,54,0,34,33,0,0
47,3,83,0,46,0,37,37,0,0
66,4,113,0,64,0,47,48,0,0
53,-1,90,0,52,-24,37,39,2,0
44,0,88,1,42,-16,44,46,2,0
41,-3,81,0,42,1,39,39,0,0
56,0,97,0,50,31,40,48,8,3
37,0,76,0,34,6,39,42,4,0
39,-3,79,2,38,0,40,40,0,0
37,0,75,0,26,18,38,49,12,0
44,-1,79,0,44,8,35,35,0,0
44,5,79,0,42,-13,36,38,2,0
43,-5,106,0,42,0,63,64,2,0
43,-3,83,0,42,-8,40,42,2,0
37,0,104,0,24,17,67,80,14,0
40,0,109,0,38,0,70,71,2,0
37,0,78,0,24,-3,41,55,14,0
49,0,81,0,46,-22,32,34,2,0
55,0,79,0,8,0,23,71,48,3
37,0,77,0,36,18,40,41,0,0
48,-3,95,0,46,-4,47,49,2,0
37,0,77,0,20,0,40,57,16,0
37,0,95,2,8,-24,57,87,30,0
40,-4,79,0,38,0,38,40,2,0
45,0,82,0,44,-3,37,38,2,0
37,0,108,0,34,-20,71,75,4,0
56,0,80,0,-2,-14,24,83,58,3
37,0,78,0,2,31,41,75,34,0
55,0,77,6,-10,0,22,88,66,3
38,1,79,0,38,15,41,40,0,0
37,-2,97,0,38,11,60,59,0,0
47,0,86,-3,46,0,39,40,0,0
56,0,79,0,56,0,22,22,0,0
45,1,77,8,44,0,32,34,2,0
103,-4,104,-2,70,0,1,35,34,4
41,0,88,0,38,-16,48,50,2,0
64,0,111,8,62,-7,46,49,2,0
37,0,77,-2,20,-7,40,56,16,0
45,5,83,0,44,-1,38,39,2,0
37,0,76,2565,20,0,40,55,16,0
41,2,86,0,38,-4,45,47,2,0
44,-1,85,0,44,0,41,41,0,0
56,1,97,8,50,0,41,48,8,3
37,0,78,0,6,12,42,73,32,0
80,0,84,-1,-36,0,4,120,116,4
54,1,77,0,28,0,23,48,26,3
37,0,82,0,20,18,45,61,16,0
37,0,80,4,10,0,43,70,26,0
37,0,81,5,36,0,44,45,0,0
37,0,90,0,34,4,53,57,4,0
38,0,86,0,36,-23,48,50,2,0
50,-5,107,0,50,0,56,58,2,0
37,0,79,-6,10,0,42,69,26,0
40,0,81,0,38,0,40,42,2,0
82,0,86,-2,-40,0,4,128,124,4
55,0,81,-1,-14,0,26,97,70,3
49,0,84,0,46,-30,35,38,2,0
46,0,82,-1,46,-2,36,35,0,0
37,0,78,0,-6,-23,42,86,44,0
37,0,77,0,18,-3,41,59,18,0
44,-4,82,0,44,3,38,38,0,0
53,9,79,0,42,-4,26,37,12,3
43,0,78,0,42,-9,35,37,2,0
44,0,83,0,44,2,38,39,0,0
37,1,80,0,20,9,43,59,16,0
55,0,92,0,-2,-13,36,94,58,3
41,0,83,3,38,-6,42,44,2,0
37,0,97,0,12,31,59,84,24,0
55,0,96,0,46,-24,41,50,8,3
49,0,79,2,50,9,30,30,0,0
56,0,97,1,54,27,41,42,2,0
42,-2,81,0,42,0,40,40,0,0
46,3,87,0,46,1,41,41,0,0
85,1,88,0,-2,-7,3,91,88,4
47,5,87,1,46,0,40,41,0,0
55,0,96,3,42,-13,41,55,14,3
51,-1,84,3,52,0,33,33,0,0
44,1,85,0,44,7,41,41,0,0
45,0,79,3,46,21,34,33,0,0
54,2,82,0,54,0,28,28,0,0
57,4,86,0,56,0,30,30,0,0
55,0,80,0,56,30,25,23,0,0
44,5,90,0,42,-9,47,49,2,0
46,3,108,0,46,11,62,61,0,0
49,1,90,1,46,-17,42,44,2,0
51,0,86,0,50,-14,35,37,2,0
47,0,75,-5,46,0,27,28,0,0
44,0,89,0,44,17,45,45,0,0
37,0,79,0,8,4,42,71,28,0
53,0,79,0,52,-12,26,27,2,0
44,3,82,0,42,-15,38,41,2,0
45,0,85,0,44,224,41,41,0,0
56,0,79,0,8,-5,23,71,48,3
56,0,96,0,54,20,40,42,2,0
37,4,104,0,18,12,66,86,20,0
37,0,79,0,16,11,42,64,22,0
46,0,86,6,46,0,40,40,0,0
56,0,81,8,-4,0,25,86,62,3
37,0,97,0,26,26,60,71,12,0
37,0,105,2,18,0,68,87,18,0
44,3,83,0,42,-11,40,42,2,0
55,0,77,0,16,-25,22,62,40,3
37,0,83,0,30,-10,47,52,6,0
46,0,76,0,46,16,30,30,0,0
39,1,79,-2,38,-3,41,41,0,0
47,0,93,0,46,0,46,47,0,0
40,0,84,-2,38,0,45,46,2,0
44,1,87,-2,44,12,43,43,0,0
41,3,79,0,38,-21,38,41,2,0
45,5,108,0,44,0,63,64,0,0
37,0,105,0,16,-15,68,89,22,0
37,0,92,8,10,0,54,81,28,0
37,0,74,0,26,-1,38,48,10,0
41,-4,83,0,42,0,41,41,0,0
49,-1,107,0,46,-24,58,60,2,0
37,-137,105,-1,36,-2,68,69,0,0
37,0,76,0,26,12,39,50,12,0
37,0,105,0,18,12,68,87,18,0
55,0,80,0,-4,8,25,85,60,3
37,0,78,0,-4,2,42,83,42,0
84,0,88,0,6,-2,4,83,78,4
37,0,81,-4,28,0,44,52,8,0
43,-1,79,0,44,24,36,35,0,0
37,0,76,26,20,-6,40,55,16,0
46,3,102,0,46,5,57,56,0,0
45,1,79,0,44,-5,33,35,2,0
48,0,88,1,46,-1,40,42,2,0
43,0,82,-3,42,-1,39,41,2,0
53,4,87,0,54,1,34,33,0,0
37,0,81,0,36,-25,43,44,2,0
44,1,95,0,44,12,52,51,0,0
55,0,77,-1,28,-11,21,48,28,3
58,-2,96,0,56,0,38,39,0,0
46,2,86,0,46,8,40,39,0,0
46,1,76,0,46,0,30,30,0,0
105,0,106,-7,70,0,1,36,36,4
45,2,83,-3,44,0,38,39,2,0
37,1,81,0,36,0,45,45,0,0
53,4,77,0,28,0,23,48,24,3
49,0,79,0,46,-7,30,32,2,0
37,0,83,0,8,-15,46,75,28,0
56,0,82,8,-14,-2,26,97,72,3
41,0,108,5,38,-8,67,69,2,0
43,0,81,3,42,-3,38,40,2,0
48,0,88,-2,46,-2,39,41,2,0
49,-4,101,0,50,0,52,52,0,0
102,0,103,0,72,24,1,31,30,4
55,0,77,0,8,-7,22,70,48,3
85,-3,88,0,2,2,3,86,82,4
37,-1,76,0,38,3,39,37,0,0
37,0,77,2,34,0,40,44,4,0
48,-5,86,0,46,0,38,39,2,0
46,0,86,2,46,9,41,40,0,0
42,4,87,0,42,0,45,46,0,0
41,5,86,0,42,12,45,45,0,0
55,0,78,-3,8,0,23,70,48,3
41,-1,86,8,42,9,46,45,0,0
43,0,76,50,44,25,33,32,0,0
49,0,88,1,50,5,39,39,0,0
49,3,81,0,50,15,33,32,0,0
51,0,78,0,50,0,27,29,2,0
55,0,83,3,54,0,28,29,0,0
82,1,86,0,-10,2,3,96,92,4
37,0,106,0,34,-12,69,72,4,0
37,0,76,5,30,23,40,45,6,0
38,4,105,0,36,-6,67,69,2,0
46,0,100,-5,46,0,54,53,0,0
41,0,78,-1,42,0,37,37,0,0
55,0,78,0,46,6,23,32,8,3
42,0,76,0,42,-1,34,35,2,0
56,0,97,7,50,0,41,48,6,3
79,0,83,0,-30,19,4,114,110,4
55,0,77,0,12,-16,22,65,42,3
56,-1,81,0,54,-30,24,26,2,0
48,0,87,-1,46,0,39,41,2,0
52,-3,88,0,52,-6,36,37,0,0
56,0,77,1,-2,18,21,79,58,3
55,0,79,0,24,-3,23,55,32,3
44,4,102,0,42,-24,59,61,2,0
37,0,103,0,20,19,66,82,16,0
56,0,81,0,-18,-4,25,99,74,3
37,0,78,0,0,-23,42,78,36,0
37,0,94,0,10,11,57,84,28,0
37,0,76,-2,36,-32,39,40,2,0
55,-3,83,3,54,0,28,29,0,0
41,5,76,0,42,4,35,35,0,0
37,0,81,-3,36,-22,43,44,2,0
37,0,80,0,6,22,43,75,32,0
44,2,79,0,42,-12,35,37,2,0
107,3,108,0,70,0,1,38,38,4
37,-4184,106,40,34,-10,69,72,4,6
56,3,97,0,46,9,41,51,10,3
50,0,84,7,50,0,35,35,0,0
52,0,88,0,54,31,36,33,-2,0
83,0,86,-2,-4,5,3,92,88,4
48,1,77,0,46,0,28,30,2,0
43,1,89,2,42,0,46,48,2,0
82,1,86,0,-10,5,3,96,92,4
54,-5,81,5,54,0,27,27,0,0
55,-2,81,0,-20,0,26,102,76,3
56,0,78,0,42,-10,22,37,14,3
56,-1,78,-6,6,-17,22,73,50,3
47,1,83,-1,46,0,36,36,0,0
41,0,79,0,38,-18,38,41,2,0
46,5,81,0,46,0,35,35,0,0
55,-6,74,0,-4,-10,19,79,60,3
49,-1,86,0,46,-20,38,40,2,0
55,1,83,-3,54,0,29,29,0,0
41,0,86,0,38,-11,45,47,2,0
56,0,78,1,0,0,22,78,56,3
45,0,89,1,44,-17,44,45,2,0
37,0,77,0,26,-1,40,51,10,0
37,0,77,0,6,-10,40,72,32,0
47,1,86,0,46,0,39,39,0,0
49,2,78,0,46,-8,29,32,2,0
55,1,91,0,54,0,36,37,0,0
37,-1,79,-3,0,20,42,79,36,0
43,0,81,0,42,-6,37,39,2,0
85,0,88,0,2,-21,3,86,82,4
45,0,88,0,46,6,42,41,0,0
41,0,86,-1,42,4,45,44,0,0
55,0,96,0,54,23,41,42,0,0
55,0,77,0,12,14,21,64,42,3
55,3,77,0,54,0,23,23,0,0
52,0,84,0,52,-6,32,33,0,0
42,-31,91,0,2,0,48,88,40,2
38,2,77,0,38,11,40,39,0,0
82,0,86,0,-12,-6,3,99,96,4
85,0,88,-4,6,1,3,83,80,4
56,0,97,0,52,20,41,45,4,3
56,0,95,0,46,-4,40,49,10,3
46,3,77,0,46,22,32,31,0,0
51,0,88,0,52,7,36,36,0,0
56,0,97,-2,50,-29,41,48,6,3
42,0,80,-5,42,0,38,39,2,0
55,0,77,0,44,16,22,34,12,3
62,0,109,0,62,17,48,47,0,0
55,-2,79,0,16,3,23,63,40,3
45,0,84,0,46,31,38,37,0,0
53,0,83,0,54,0,29,28,0,0
45,2,80,0,44,0,35,36,2,0
39,2,83,0,38,0,44,44,0,0
73,-44,107,0,62,-1,33,45,12,2
47,-3,81,0,46,0,33,34,0,0
79,-4,83,0,-46,0,5,130,126,4
41,0,81,0,42,4,40,40,0,0
45,1,87,0,44,-5,42,43,2,0
36,-3,80,-3,36,-3,44,44,0,0
47,1,78,1,46,0,31,32,0,0
37,3,106,-2,36,0,69,70,0,0
45,-5,87,0,44,0,43,43,0,0
101,0,102,0,72,5,1,29,28,4
52,-3,88,0,52,0,35,36,0,0
37,0,81,0,20,-7,44,60,16,0
53,5,83,3,54,2,30,29,0,0
76,0,80,0,-40,17,4,121,116,4
55,0,82,0,54,44,26,28,2,0
56,0,97,0,52,-16,40,45,4,3
47,0,86,-4,46,0,39,39,0,0
37,2,81,0,38,30,43,42,0,0
41,0,78,-2,42,-3,37,37,0,0
56,1,83,0,54,-4,27,29,2,0
47,-2,90,7,46,0,43,44,0,0
43,0,85,7,42,0,42,44,2,0
37,0,79,0,30,1,42,48,6,0
49,0,79,1,50,0,30,30,0,0
57,1,80,-5,56,0,23,23,0,0
45,3,88,0,44,0,43,44,2,0
37,5,77,0,34,0,39,43,4,0
37,0,104,0,24,0,67,80,14,0
47,-5,77,0,46,0,30,31,0,0
37,0,79,-7,34,0,42,45,2,0
40,-5,77,0,38,0,37,39,2,0
39,0,97,-5,38,0,58,58,0,0
104,0,105,0,72,11,1,33,32,4
50,2,78,-2,50,0,28,29,2,0
45,0,102,0,44,-19,57,58,2,0
44,0,82,0,44,9,38,38,0,0
37,0,98,0,34,0,61,64,2,0
42,0,79,-3,42,0,37,38,0,0
77,4,81,0,-42,-14,4,125,122,4
37,0,104,0,16,-11,66,88,22,0
38,0,76,-2,38,10,38,37,0,0
37,0,109,-1,36,-15,71,73,2,0
56,1,81,0,-6,4,25,88,64,3
56,-5,88,0,56,2,32,31,0,0
37,0,79,0,16,12,42,63,22,0
37,0,77,0,12,10,40,64,24,0
55,0,96,0,52,20,41,44,4,3
45,0,86,0,44,0,41,42,2,0
41,0,84,1,38,-5,43,45,2,0
37,0,90,0,30,0,53,59,6,0
56,4,81,0,-10,0,25,92,66,3
44,-2,88,0,44,6,44,44,0,0
55,0,77,0,0,-6,22,77,56,3
37,0,76,4,30,0,39,45,6,0
62,0,109,0,62,23,48,47,0,0
43,0,79,-1,42,0,35,37,2,0
53,0,86,0,52,-4,33,34,2,0
81,0,84,0,-20,13,4,105,102,4
43,-1,77,0,44,10,34,33,0,0
55,0,98,2,46,0,42,51,8,3
56,0,79,0,0,1,23,79,56,3
50,2,84,0,50,0,35,35,0,0
55,0,82,0,-40,21,26,123,96,3
38,3,75,0,36,-3,37,39,2,0
37,-1,76,0,38,20,39,37,0,0
52,-1,83,0,52,-2,31,32,0,0
51,2,79,0,50,0,28,30,2,0
55,0,77,0,-4,-5,21,82,60,3
56,0,88,0,56,2,31,31,0,0
55,0,98,0,44,9,42,54,12,3
55,0,95,0,46,-7,40,49,8,3
40,0,84,3,38,0,44,45,2,0
55,0,93,0,52,-22,38,42,4,3
38,0,76,0,36,-26,38,39,2,0
42,0,88,1,42,0,46,46,0,0
45,-1,82,0,44,-16,37,38,2,0
37,0,78,0,2,-13,41,75,34,0
49,4,81,0,50,18,33,32,0,0
51,-1,79,0,52,11,27,27,0,0
37,0,76,-1,36,0,39,40,0,0
55,0,98,0,46,-1,42,51,8,3
45,-3,106,0,44,0,62,62,0,0
48,4,90,0,46,0,42,43,2,0
37,0,104,0,26,-13,67,78,12,0
58,-2,86,4,56,0,28,30,2,0
45,0,82,4,44,0,37,38,2,0
41,0,83,3,38,-12,42,44,2,0
43,-2,83,0,42,-6,40,42,2,0
