A,B,C,D,E,F,G,H,I,class_label
37,0,76,0,24,1,39,52,14,0
55,4,79,0,42,0,24,37,14,3
44,0,86,0,42,-20,43,45,2,0
38,0,81,0,38,9,43,43,0,0
45,1,106,0,46,18,61,60,0,0
41,0,86,0,38,-17,46,48,2,0
46,1,86,0,46,15,40,39,0,0
51,0,78,0,50,-27,27,29,2,0
37,0,80,1,16,6,43,65,22,0
41,5,76,0,42,25,35,35,0,0
41,3,83,0,38,-2,42,44,2,0
55,0,78,0,18,19,23,60,38,3
55,-2,83,-7,54,-1,28,29,2,0
47,0,109,4,46,0,63,63,0,0
55,0,82,0,-40,6,26,123,96,3
49,0,87,8,50,4,38,38,0,0
48,1,102,0,46,0,53,55,2,0
37,0,95,0,12,-8,58,82,24,0
56,0,77,0,-2,1,21,79,58,3
51,0,102,0,52,8,51,50,0,0
50,-4,81,0,50,0,31,32,0,0
43,0,86,0,42,-7,43,45,2,0
37,-4,76,0,38,18,38,37,0,0
53,0,79,0,52,-2,26,27,2,0
44,-2,79,-5,44,8,36,35,0,0
52,1,81,-5,52,0,29,30,0,0
55,0,96,0,42,15,41,55,14,3
56,4,98,0,44,0,42,54,12,3
41,0,83,0,38,-25,42,44,2,0
56,0,92,0,50,5,36,43,6,3
101,0,102,0,72,24,1,30,28,4
37,0,77,-3,8,-15,41,70,28,0
37,0,79,0,20,0,43,59,16,0
55,0,93,0,50,5,37,44,6,3
51,-2,86,0,50,-10,36,37,2,0
37,0,94,0,34,23,57,61,4,0
44,0,76,0,42,-18,32,35,2,0
51,0,89,3,52,0,38,37,0,0
51,3,78,0,52,13,27,26,0,0
74,6,78,3,-42,0,4,122,118,4
56,-1,77,-3,24,-10,22,54,32,3
39,-4,76,0,38,0,38,37,0,0
45,0,81,0,44,-14,36,37,2,0
56,0,96,0,52,-26,40,44,4,3
48,-3,84,0,46,-7,36,38,2,0
44,0,81,8,44,0,37,37,0,0
55,0,78,0,6,3,23,73,50,3
46,4,77,0,44,-22,32,34,2,0
37,0,78,0,20,-12,41,57,16,0
55,-3,96,0,52,9,41,44,4,3
41,0,79,0,38,-27,38,40,2,0
41,3,86,0,42,2,45,44,0,0
53,-73,88,0,6,-30,35,83,48,2
37,0,76,0,34,31,39,42,2,0
37,0,106,0,28,-23,69,78,8,0
55,0,96,0,44,-18,41,52,12,3
37,0,76,4,28,0,39,47,8,0
54,2,83,-1,54,0,29,29,0,0
46,0,88,5,46,10,42,41,0,0
53,0,88,2,54,23,35,33,0,0
37,0,81,0,-2,8,44,84,40,0
52,0,103,4,52,-3,51,51,0,0
49,-2,86,0,50,13,38,37,0,0
43,2,86,-1,42,0,43,45,2,0
54,-2,87,0,54,0,33,33,0,0
102,5,104,4,70,-2,1,34,32,4
50,0,86,-6,50,0,35,37,2,0
56,2,81,0,56,0,24,24,0,0
41,0,83,1,42,11,41,41,0,0
43,-5,80,-2,42,-6,37,39,2,0
55,-4,96,3,46,0,41,50,8,3
43,0,77,7,42,0,34,35,2,0
55,0,96,2,42,-10,41,55,14,3
48,0,102,-1,50,25,53,53,0,0
47,-1,95,0,46,0,49,49,0,0
104,4,105,5,72,7,1,33,32,4
56,0,76,0,-12,10,20,89,68,3
49,0,100,0,46,-9,52,54,2,0
43,5,89,0,42,0,46,48,2,0
37,0,77,0,28,7,41,49,8,0
46,-2,78,0,46,0,32,32,0,0
55,0,77,-1,0,0,21,77,56,3
44,0,81,0,42,-21,38,40,2,0
46,0,85,-5,46,0,39,39,0,0
48,0,106,0,46,-3,58,60,2,0
37,0,79,0,6,-7,42,74,32,0
45,1,76,0,44,0,31,32,0,0
44,0,83,0,44,8,40,39,0,0
56,0,97,4,52,-4,41,45,4,3
37,0,106,3,34,2,69,73,4,0
55,1,81,0,54,0,26,26,0,0
44,-1,84,4,44,0,40,41,0,0
81,0,85,2,-22,0,4,108,104,4
56,0,81,0,-4,0,25,86,62,3
49,-4,79,-3,50,0,30,30,0,0
37,0,76,0,36,-24,38,39,2,0
43,0,96,3,42,-2,53,55,2,0
44,-1,82,0,42,-26,38,41,2,0
43,0,83,0,44,10,39,39,0,0
43,-1,77,0,42,0,34,35,2,0
53,0,86,0,52,-4,33,35,2,0
37,0,79,0,8,21,42,71,30,0
47,-4,78,-6,46,0,31,32,0,0
46,0,76,0,46,3,30,29,0,0
55,0,82,0,-24,0,26,108,82,3
47,3,84,-4,46,0,37,38,0,0
39,-4,108,-1,38,-2,68,69,0,0
45,0,79,0,46,20,34,33,0,0
41,0,77,0,38,-5,36,38,2,0
56,3,96,0,38,-6,40,57,18,3
38,0,81,0,38,5,43,43,0,0
55,-2,84,0,54,0,29,30,0,0
79,0,83,0,-46,-8,4,130,126,4
80,-1,84,0,-20,6,4,105,100,4
51,1,78,0,52,31,27,26,0,0
38,1,106,0,38,7,68,67,0,0
37,0,76,0,34,-18,40,43,2,0
55,-5,81,0,56,28,26,24,0,0
56,0,82,3,56,15,26,25,0,0
42,1,89,2,42,0,47,48,0,0
37,0,77,0,36,423,39,41,2,0
51,1,83,0,52,6,31,31,0,0
37,0,77,0,8,-30,41,70,28,0
57,0,81,-7,56,0,25,24,0,0
55,0,92,0,8,-20,37,84,48,3
58,3,84,0,56,0,26,27,2,0
80,0,84,-2,-40,3,4,125,122,4
44,-5,86,0,44,12,43,42,0,0
45,0,87,0,46,15,42,41,0,0
55,0,96,0,52,23,41,44,4,3
57,0,83,0,56,0,26,26,0,0
37,0,83,0,28,12,46,54,8,0
42,0,81,0,42,0,39,39,0,0
49,0,106,0,50,19,58,57,0,0
37,0,78,0,20,24,42,57,16,0
44,0,77,7,44,0,33,33,0,0
57,0,79,-6,56,0,22,22,0,0
37,0,74,-2,24,17,37,51,14,0
45,3,86,-1,44,0,41,42,2,0
39,1,86,1,38,0,47,47,0,0
44,-2,78,0,44,1,34,34,0,0
56,0,77,0,-6,31,21,85,64,3
53,0,87,0,52,-8,34,35,2,0
51,0,77,0,50,-11,27,28,2,0
58,0,83,5,56,0,25,26,0,0
51,0,81,-3,52,1,30,30,0,0
49,0,95,0,50,0,46,46,0,0
37,4,97,0,36,0,60,61,0,0
49,-5,80,0,50,3,31,31,0,0
56,0,79,0,-2,-24,24,82,58,3
85,0,88,0,0,0,3,88,86,4
37,0,80,0,26,7,43,54,10,0
37,0,100,-1,30,14,64,69,6,0
55,-1,99,0,46,-21,43,52,8,3
49,0,108,8,46,-5,59,61,2,0
37,0,76,0,20,-14,40,55,16,0
37,0,75,0,20,-1,38,54,16,0
51,0,86,0,52,23,35,35,0,0
58,5,83,0,56,0,26,26,0,0
41,0,87,0,38,-20,46,48,2,0
42,0,86,-2,42,0,43,44,2,0
57,0,81,2,56,0,24,24,0,0
47,0,89,-7,46,0,42,42,0,0
56,-3,87,2,56,0,31,30,0,0
37,0,81,2,26,0,44,55,10,0
38,0,109,0,38,13,72,71,0,0
37,0,103,0,24,-24,66,80,14,0
81,0,84,0,-20,0,4,105,102,4
49,0,88,0,46,-13,39,41,2,0
42,-37,76,0,42,0,34,35,2,2
40,1,89,0,38,0,49,50,2,0
49,0,88,0,46,-18,39,41,2,0
37,0,75,0,34,3,38,41,2,0
37,0,78,0,-2,-24,42,81,40,0
55,0,95,-2,50,0,39,46,6,3
55,0,87,-2,54,-6,32,33,2,0
44,0,84,-4,44,0,40,40,0,0
37,0,106,0,30,26,69,75,6,0
55,0,83,0,54,-11,28,29,2,0
55,0,96,0,44,20,41,52,12,3
37,0,103,0,18,-3,66,85,18,0
46,1,77,0,46,7,31,30,0,0
55,0,93,4,46,-23,38,47,8,3
56,0,95,-3,42,0,40,54,14,3
37,-7,76,0,20,0,39,55,16,0
43,0,79,0,44,10,35,35,0,0
55,3,72,-9,0,2,17,72,56,3
45,3,79,0,44,0,34,35,2,0
56,0,97,0,42,20,41,55,14,3
58,4,83,0,56,0,26,26,0,0
39,-1,75,0,38,0,36,36,0,0
37,0,104,-6,24,0,67,80,14,0
42,2,83,0,42,0,41,42,0,0
45,0,81,0,46,29,36,35,0,0
37,0,75,0,30,-20,38,44,6,0
42,1,76,0,42,0,34,34,0,0
38,0,92,0,24,4,54,69,14,0
81,0,84,0,-18,-10,3,103,100,4
55,0,77,0,18,10,22,59,38,3
52,-3,86,0,52,-4,33,34,0,0
84,1,86,0,-2,0,3,89,86,4
37,0,79,0,28,2,42,51,8,0
47,-1,88,-3,46,-5,41,41,0,0
38,0,90,1,8,6,52,82,30,0
45,0,86,0,46,21,40,39,0,0
41,0,87,1,38,-7,46,48,2,0
41,0,82,0,38,-7,41,43,2,0
37,0,77,8,-14,0,41,93,52,0
56,0,95,-1,42,0,40,54,14,3
37,-1,79,0,24,28,42,55,14,0
55,0,92,0,28,-15,36,63,28,3
50,-5,102,0,50,0,51,53,2,0
55,0,96,0,54,0,41,42,2,0
41,0,88,0,38,-23,47,49,2,0
43,-3,75,0,42,-11,32,34,2,0
55,0,79,0,20,15,23,58,34,3
49,1,79,0,50,13,31,30,0,0
57,1,82,-1,56,0,25,25,0,0
37,0,77,3,36,6,41,41,0,0
55,-2,98,0,50,-27,42,49,6,3
37,0,76,0,34,-12,40,43,2,0
44,1,88,0,42,-19,44,46,2,0
56,1,79,0,16,1,23,63,40,3
37,0,76,-5,36,3,40,40,0,0
45,0,80,-1,44,0,35,36,2,0
37,0,76,0,36,-5,39,40,2,0
101,0,102,0,72,179,1,30,28,4
37,0,76,0,24,31,40,53,14,0
43,0,85,-1,42,-22,42,44,2,0
50,5,78,0,50,0,28,29,2,0
56,0,97,4,52,28,41,45,4,3
55,0,97,-1,50,-3,41,48,6,3
55,0,78,0,16,11,23,63,40,3
52,-2,83,0,52,0,32,32,0,0
43,0,76,0,42,0,33,35,2,0
38,2,92,0,26,4,54,66,12,0
55,2,78,-5,42,-1,23,37,14,3
37,0,78,-6,8,0,41,70,30,0
37,0,78,0,20,26,42,57,16,0
39,-1,79,2,38,0,40,41,0,0
37,0,79,0,8,26,42,71,30,0
37,0,104,0,16,-30,66,88,22,0
41,5,77,0,42,16,36,36,0,0
41,0,79,0,38,-15,38,40,2,0
50,-3,107,0,50,0,56,58,2,0
51,0,86,0,52,8,35,35,0,0
45,0,88,-4,44,0,43,44,2,0
41,0,77,0,42,0,36,35,0,0
37,0,78,-3,24,0,42,55,14,0
49,0,83,-3,50,0,33,33,0,0
44,1,76,0,42,-17,32,35,2,0
39,0,77,6,38,0,37,38,0,0
37,0,79,0,8,-13,42,71,30,0
40,0,97,0,38,0,56,58,2,0
55,0,79,0,18,-11,23,61,38,3
42,-3,99,0,42,0,57,58,2,0
55,0,80,0,-4,4,25,85,60,3
44,1,77,-1,42,-18,33,35,2,0
41,0,84,1,38,-2,44,46,2,0
37,-78,75,-1,26,-20,38,49,12,2
55,0,81,-4,54,0,26,26,0,0
37,0,77,-4,34,0,40,43,2,0
51,0,77,0,50,-7,27,28,2,0
37,0,90,0,30,15,53,59,6,0
37,0,84,0,28,-6,47,55,8,0
101,0,102,0,70,-16,1,32,32,4
39,1,78,-1,38,0,39,39,0,0
44,3,76,0,44,19,32,32,0,0
47,0,95,6,46,0,48,49,0,0
40,1,106,0,38,0,66,67,2,0
41,0,108,-6,38,-15,66,69,2,0
37,0,78,0,12,-7,42,65,24,0
37,-2,77,3,38,11,40,39,0,0
37,0,80,0,6,-6,43,75,32,0
48,0,81,0,46,-9,32,34,2,0
46,4,86,0,46,-1,40,40,0,0
37,1,81,0,36,0,43,44,2,0
44,-1,86,0,44,0,43,42,0,0
40,1,89,-4,38,0,49,50,2,0
80,0,84,0,-40,17,4,125,122,4
41,-1,81,-2,42,-3,40,40,0,0
55,0,96,0,54,20,41,42,2,0
46,0,76,-5,46,0,29,29,0,0
38,2,94,0,38,31,56,55,0,0
51,-1,81,0,50,-13,30,32,2,0
55,0,93,0,6,-2,37,88,50,3
50,1,78,0,50,0,28,29,2,0
37,-1,106,0,30,-82,69,75,6,0
45,2,76,2,44,0,31,32,2,0
46,-4,78,0,46,0,32,32,0,0
40,0,81,0,38,0,41,43,2,0
59,0,86,0,56,-7,27,29,2,0
45,0,83,0,46,29,38,37,0,0
55,0,82,0,-12,-13,26,95,68,3
42,3,77,0,42,0,35,36,0,0
53,0,80,0,52,-12,27,28,2,0
52,0,84,3,52,0,32,32,0,0
56,0,76,-4,-18,0,20,94,74,3
37,-2,94,0,34,0,57,61,4,0
56,0,97,-7,46,0,41,50,10,3
37,0,76,0,36,6,38,39,2,0
43,0,79,0,44,31,35,35,0,0
43,-1,81,3,44,28,38,37,0,0
80,1,84,0,-40,2,4,126,122,4
48,0,88,2,46,-4,40,42,2,0
47,1,86,-1,46,-1,39,39,0,0
50,2,106,-1,50,0,57,57,0,0
44,1,83,0,44,11,39,39,0,0
45,-1,79,0,46,19,33,32,0,0
56,0,97,0,52,-12,41,45,4,3
56,3,95,0,34,0,40,62,22,3
56,0,77,0,-20,23,21,97,76,3
46,0,84,0,46,8,38,37,0,0
55,0,78,1,18,12,23,60,38,3
41,0,78,0,42,27,37,37,0,0
55,0,96,1,44,0,41,52,12,3
46,4,93,0,46,0,47,47,0,0
53,-4,90,0,54,0,37,36,0,0
45,-1,83,0,44,-2,37,39,2,0
104,2,105,0,70,0,1,35,34,4
83,5,86,0,-2,0,3,88,86,4
43,-2,81,0,44,29,38,37,0,0
56,1,95,0,52,-22,39,44,4,3
44,-4,82,0,42,-22,38,41,2,0
37,3,81,0,36,-2,43,44,2,0
43,-1,76,0,42,-11,33,35,2,0
49,1,102,0,50,1,53,53,0,0
55,-4,77,0,-4,0,21,82,60,3
37,-4475,106,-4,30,17,69,75,6,6
45,1,82,0,44,0,37,38,2,0
48,0,81,0,46,0,32,34,2,0
41,0,77,0,42,14,36,36,0,0
37,0,106,0,20,-21,69,85,16,0
51,0,78,0,50,-13,27,29,2,0
37,0,92,3,8,3,55,84,30,0
44,0,79,-8,44,26,36,35,0,0
80,1,84,0,-42,0,4,128,124,4
53,0,88,0,52,-19,35,37,2,0
48,0,77,6,46,-1,28,30,2,0
55,0,93,0,2,-15,38,91,52,3
55,0,77,0,-24,0,21,103,82,3
55,0,77,-3,12,3,21,64,42,3
53,-2,87,-7,52,-19,34,35,2,0
49,3,86,0,46,-4,38,40,2,0
50,1,79,5,50,0,29,30,0,0
41,0,78,0,38,-4,37,39,2,0
46,0,82,0,44,-26,36,38,2,0
38,0,77,0,38,13,39,38,0,0
49,0,88,1,50,0,39,39,0,0
56,0,96,4,42,8,40,55,14,3
37,0,76,-3,36,0,39,40,2,0
49,0,81,0,46,-12,32,34,2,0
44,2,82,0,44,19,38,38,0,0
55,0,77,0,12,9,21,64,42,3
56,0,76,0,-2,6,20,79,58,3
47,0,84,0,46,0,37,37,0,0
38,0,93,0,30,-5,55,62,8,0
55,0,78,0,16,-10,23,63,40,3
37,0,76,0,30,14,39,45,6,0
83,0,86,0,-4,-1,4,92,88,4
46,0,81,2,46,3,35,35,0,0
45,-3,83,-3,44,-5,38,39,0,0
46,0,84,0,46,-1,38,38,0,0
55,0,77,0,26,3,21,51,30,3
51,2,85,0,52,23,34,33,0,0
37,0,82,0,10,-13,45,72,26,0
42,0,81,0,42,11,39,40,0,0
101,5,102,0,72,14,1,29,28,4
37,-1,100,-6,30,-11,64,69,6,0
51,0,81,0,52,17,30,29,0,0
56,-2,77,-7,24,-15,22,54,32,3
57,1,82,0,56,0,25,25,0,0
49,0,77,5,50,0,28,28,0,0
45,-4,109,0,44,0,65,66,0,0
56,0,96,1,52,0,40,44,4,3
37,0,106,3,18,5,69,88,18,0
53,0,86,-1,54,2,33,32,0,0
37,0,78,-1,20,0,42,57,16,0
56,0,97,7,50,-8,41,48,6,3
49,0,89,0,50,18,40,40,0,0
40,-5,79,0,38,0,39,40,2,0
43,3,102,0,42,0,60,61,2,0
46,5,86,0,46,4,40,39,0,0
85,2,88,2,-2,0,3,91,88,4
37,0,96,0,36,-11,59,60,2,0
102,0,102,0,70,-4,1,33,32,4
37,-2,77,0,36,12,40,41,0,0
39,4,86,0,38,0,47,48,0,0
37,0,76,-3,28,-8,39,47,8,0
49,0,87,0,46,-14,38,41,2,0
52,0,87,0,52,2,35,35,0,0
37,0,77,0,18,-8,41,59,18,0
43,0,102,0,44,14,59,58,0,0
49,1,86,0,46,-7,38,40,2,0
82,5,86,0,-22,16,4,109,106,4
44,0,89,0,42,-24,45,48,2,0
44,0,88,4,44,4,44,44,0,0
46,1,77,0,46,9,32,31,0,0
43,1,81,-3,42,-36,38,40,2,0
51,2,83,0,52,10,31,31,0,0
48,-5,81,0,46,0,33,35,2,0
56,0,77,-3,12,0,22,65,42,3
49,0,79,0,46,-4,31,33,2,0
56,0,92,-3,50,0,36,42,6,3
37,-5,77,0,36,1,40,41,0,0
56,2,97,0,46,0,41,50,10,3
43,0,83,0,42,-7,40,42,2,0
56,-1,92,0,56,0,36,35,0,0
42,-4,76,-2,42,0,34,35,2,0
49,-2,86,0,46,-19,38,40,2,0
102,-16,107,0,70,0,5,37,32,4
53,0,88,0,54,28,35,34,0,0
42,-5,79,0,42,0,37,37,0,0
45,0,81,0,44,-12,36,37,2,0
43,0,86,3,42,-21,43,45,2,0
41,2,76,0,42,5,34,34,0,0
50,5,80,0,50,0,30,31,0,0
107,0,108,-1,72,3,1,35,34,4
37,0,77,5,-10,15,41,88,46,0
37,0,79,-2,38,26,42,41,0,0
45,0,76,0,44,-19,30,32,2,0
46,5,108,0,44,-17,62,64,2,0
45,0,80,0,46,27,35,34,0,0
56,0,76,0,-12,-4,20,89,68,3
37,0,106,0,30,0,69,75,6,0
37,0,82,0,-4,-19,45,87,42,0
37,-2,77,0,-2,-7,40,79,40,0
37,0,77,0,36,3498,39,41,2,0
53,5,82,0,54,7,29,28,0,0
49,0,88,0,46,-20,40,42,2,0
37,0,75,0,24,30,38,52,14,0
47,0,75,0,46,0,28,28,0,0
103,3,104,0,70,0,1,35,34,4
47,4,85,0,46,0,38,39,0,0
48,4,94,0,46,0,46,48,2,0
37,0,77,-1,36,-13,39,41,2,0
56,0,98,8,46,0,42,51,10,3
80,0,84,0,-32,2,4,117,114,4
37,1,75,0,26,-4,38,49,12,0
43,-1,81,5,42,-4,38,40,2,0
53,4,81,0,52,-2,28,30,2,0
51,0,83,0,52,15,32,31,0,0
37,0,105,-6,28,0,68,77,8,0
49,-1,79,1,50,2,31,30,0,0
53,0,86,0,54,10,32,32,0,0
51,0,91,0,52,20,40,39,0,0
54,1,81,0,54,0,26,26,0,0
45,2,81,0,44,0,35,37,2,0
47,5,82,0,46,0,34,35,0,0
46,0,81,0,46,4,35,34,0,0
37,-1,83,2,34,0,46,49,4,0
51,1,88,0,50,-12,36,39,2,0
37,0,97,0,28,-2,60,69,8,0
37,0,74,-1,24,24,37,51,14,0
37,0,83,0,-2,-16,47,86,40,0
47,3,85,0,46,0,38,39,0,0
56,0,86,0,56,1,30,30,0,0
51,0,87,2,52,26,36,35,0,0
37,0,105,-5,20,-3,68,84,16,0
44,-5,82,0,44,1,38,38,0,0
49,0,88,-1,46,-6,40,42,2,0
47,0,84,7,46,0,36,37,0,0
45,-5,81,0,44,-3,36,37,2,0
37,0,76,3,28,5,39,48,8,0
55,0,95,-1,50,-4,40,46,6,3
51,-2,86,0,50,-4,35,37,2,0
54,-1,84,0,54,0,31,30,0,0
50,2,77,3,50,0,27,28,2,0
55,0,77,0,-6,-24,21,85,64,3
41,-5,83,0,42,12,42,41,0,0
44,0,87,2,44,0,43,43,0,0
37,0,83,0,0,-22,46,83,36,0
42,5,83,0,42,0,41,42,2,0
51,-1,84,0,50,-6,34,35,2,0
41,-1,81,0,38,-5,41,43,2,0
56,1,86,0,56,0,30,30,0,0
43,1,77,1,42,0,34,36,2,0
37,-3,106,-6,30,-8,69,75,6,0
37,0,86,0,36,-9,48,50,2,0
39,-3,75,0,38,0,36,36,0,0
38,-3,93,3,28,4,55,64,10,0
37,-1,77,1,36,23,40,41,0,0
37,0,77,-1,34,-75,41,44,2,0
43,0,86,-7,42,-10,42,44,2,0
39,5,79,-1,38,-2,40,40,0,0
38,0,100,0,38,6,63,62,0,0
51,0,87,0,50,-6,36,38,2,0
37,0,77,0,34,-13,40,43,2,0
55,-1,93,0,52,0,38,42,4,3
53,2,86,0,52,-16,33,34,2,0
37,-10,78,0,10,0,42,68,26,0
39,-7,91,0,6,20,51,86,34,0
42,-4,77,0,42,0,35,36,2,0
37,0,77,0,8,25,40,69,30,0
55,0,92,-4,30,-1,36,61,24,3
53,4,78,0,54,31,25,24,0,0
45,4,85,0,44,0,40,41,2,0
45,0,89,0,44,-20,44,45,2,0
41,0,75,0,42,11,34,34,0,0
55,-4,98,0,52,0,42,46,4,3
39,-10,90,6,6,0,51,85,34,0
49,1,85,0,50,10,36,36,0,0
43,-1,84,0,42,0,41,43,2,0
82,0,86,8,-12,0,4,99,96,4
40,1,84,0,38,0,44,45,2,0
48,0,86,-4,46,0,37,39,2,0
55,0,80,-1,54,0,25,26,0,0
60,-5,109,-6,60,0,49,50,0,0
45,0,79,4,46,26,34,33,0,0
54,-4,88,0,54,0,34,34,0,0
41,0,79,7,38,-18,38,41,2,0
43,0,77,-6,42,-14,34,35,2,0
43,0,84,-3,42,0,41,43,2,0
48,4,77,0,46,0,30,31,2,0
44,1,84,0,44,0,40,41,0,0
47,0,86,-2,46,-4,39,40,0,0
37,-1,76,0,24,17,39,53,14,0
84,7,89,0,6,-15,5,84,78,4
47,-1,86,6,46,0,40,40,0,0
37,0,79,-7,38,27,42,41,0,0
37,0,76,-2,36,0,38,39,2,0
46,-4,81,0,46,0,34,34,0,0
51,0,86,0,52,17,35,35,0,0
37,0,79,0,8,24,43,72,28,0
41,0,77,0,38,-22,36,39,2,0
43,0,85,0,42,-3,42,44,2,0
49,0,86,0,50,24,38,37,0,0
37,0,104,4,24,0,67,80,14,0
55,0,77,0,-22,-2,21,100,78,3
37,0,79,0,10,-11,42,68,26,0
47,1,102,0,46,0,56,56,0,0
45,0,80,0,46,9,35,34,0,0
55,-1,88,0,54,0,32,33,2,0
52,0,86,7,52,-4,34,35,0,0
46,0,79,0,46,14,33,32,0,0
41,0,80,0,42,3,39,39,0,0
55,0,95,0,52,-9,40,44,4,3
40,0,86,-1,38,0,46,48,2,0
56,-1,79,11,-4,0,23,84,62,3
41,-1,77,0,42,7,37,36,0,0
55,0,77,0,-18,6,21,95,74,3
37,0,77,0,-22,14,41,101,60,0
64,0,110,-1,64,25,46,46,0,0
41,-3,83,0,42,0,41,41,0,0
37,0,77,0,38,19,40,39,0,0
37,0,81,-4,38,11,43,42,0,0
37,0,108,0,36,0,71,72,2,0
45,-2,77,0,44,-19,32,34,2,0
37,-1,94,0,8,-10,57,86,30,0
54,-1,81,1,54,0,27,27,0,0
55,0,96,0,50,-6,41,47,6,3
82,0,86,0,-2,12,3,88,84,4
51,0,83,0,50,-7,32,33,2,0
41,1,86,0,38,-5,46,48,2,0
55,0,92,0,24,-1,37,69,32,3
37,0,77,0,34,14,41,44,2,0
41,0,83,3,38,-14,42,44,2,0
43,-1,86,0,42,-12,42,44,2,0
44,0,87,0,42,-21,43,46,2,0
47,-2,83,0,46,0,36,37,0,0
81,-28,89,2,8,0,8,81,72,2
56,-3,96,-1,52,0,40,44,4,3
37,0,79,0,26,-4,42,53,12,0
37,0,76,0,18,6,39,58,18,0
45,0,86,2,44,-2,41,42,2,0
83,0,86,-5,-2,24,3,88,86,4
49,0,81,0,50,28,33,32,0,0
49,0,77,0,46,-14,28,30,2,0
47,0,78,-6,46,0,31,32,0,0
85,0,88,0,0,-13,3,88,86,4
49,0,79,-7,50,5,30,30,0,0
37,0,81,7,34,2,43,47,4,0
37,0,104,0,18,-3,67,86,20,0
51,-2,88,0,52,0,37,37,0,0
37,1,76,1,30,0,39,45,6,0
37,5,81,0,36,0,44,45,0,0
56,0,86,0,56,6,30,30,0,0
56,-2,81,5,56,0,24,24,0,0
41,0,83,0,42,10,42,42,0,0
48,-1,81,0,46,-13,33,35,2,0
79,-1,83,-2,-40,3,4,124,120,4
44,0,81,1,44,0,37,37,0,0
37,0,76,4,24,0,39,53,14,0
46,5,86,0,44,-16,41,42,2,0
84,0,88,0,-2,-14,3,90,88,4
43,0,78,0,44,30,35,34,0,0
45,0,83,0,44,-18,37,39,2,0
37,0,80,0,12,-28,43,67,24,0
41,-2,81,0,42,6,40,39,0,0
56,1,80,0,-2,-7,24,83,58,3
38,-1,91,-1,6,-6,53,86,32,0
55,0,96,0,44,18,41,52,12,3
55,0,97,0,50,11,42,48,6,3
37,0,81,0,36,-14,43,44,2,0
37,0,75,0,20,27,38,54,16,0
39,-1,76,-3,38,-5,38,37,0,0
85,0,88,0,-2,-6,3,91,88,4
46,0,76,3,46,3,30,29,0,0
56,0,96,-3,50,-10,40,47,6,3
56,-1,95,-5,42,-8,40,54,14,3
37,0,104,-1,24,0,67,80,14,0
56,2,95,0,46,2,39,49,10,3
37,0,81,0,16,10,44,65,22,0
43,0,76,0,44,11,33,32,0,0
56,0,91,0,-4,-14,35,96,62,3
58,0,107,-1,56,0,49,50,0,0
48,0,109,-3,46,0,61,63,2,0
79,3,83,0,-28,0,4,112,108,4
37,0,79,0,36,-6,42,43,2,0
53,0,86,1,52,-14,33,35,2,0
43,0,76,9,42,-7,33,35,2,0
37,4,77,0,-22,0,40,101,60,0
45,-5,84,0,44,-22,38,40,2,0
105,-1,108,0,70,0,3,38,36,4
55,0,77,0,28,0,21,48,28,3
56,0,95,0,50,6,40,46,6,3
56,0,96,4,50,0,40,47,6,3
56,0,95,-1,56,10,40,39,0,0
41,1,86,-6,42,31,45,44,0,0
37,0,77,3,20,-1,40,56,16,0
56,-5,84,0,56,0,28,27,0,0
43,0,78,-2,42,-5,35,37,2,0
105,3,107,7,70,0,1,37,36,4
80,0,84,0,-24,13,4,110,106,4
52,0,84,0,54,29,32,30,0,0
56,0,79,0,12,18,23,66,42,3
46,0,86,0,44,-28,41,42,2,0
37,0,76,-1,26,6,39,50,12,0
55,0,81,0,-10,-6,25,91,66,3
55,0,86,0,54,-17,30,32,2,0
41,0,97,0,42,18,56,55,0,0
58,1,85,5,56,0,28,28,0,0
41,0,83,-1,42,14,41,41,0,0
55,0,81,0,-22,-29,26,105,78,3
37,0,83,0,34,20,46,49,4,0
43,0,88,8,42,0,45,46,2,0
44,2,88,0,44,12,44,44,0,0
49,1,84,0,50,6,35,35,0,0
46,0,82,2,46,7,36,35,0,0
50,-6,86,-3,50,-5,36,37,0,0
56,-2,97,0,50,0,41,48,6,3
59,2,84,0,56,-9,25,27,2,0
37,-1,100,0,36,-14,63,64,2,0
37,0,84,0,30,1,47,53,6,0
55,0,77,0,-14,-2,21,92,70,3
83,0,86,0,-4,24,3,92,88,4
55,-5,77,0,18,4,22,59,38,3
55,0,79,0,8,-2,23,71,48,3
45,4,93,0,44,-6,48,50,2,0
45,0,77,-1,44,-1,31,33,2,0
55,0,81,0,-10,-10,25,91,66,3
42,0,86,-3,42,0,43,44,2,0
55,0,83,5,54,0,27,28,2,0
44,3,75,0,42,-19,31,34,2,0
50,0,78,3,50,0,28,29,0,0
50,3,86,0,50,0,36,37,2,0
46,0,86,-2,46,0,41,40,0,0
55,0,93,2,44,-1,37,49,12,3
45,-1,86,4,44,0,42,42,0,0
41,-5,81,0,42,1,39,39,0,0
55,0,95,0,46,-18,40,49,8,3
37,0,76,0,24,-7,39,53,14,0
56,1,98,0,52,6,42,46,4,3
46,0,77,0,44,-21,31,33,2,0
37,-1,105,-4,28,0,68,77,8,0
43,0,81,-6,42,0,37,39,2,0
55,0,79,-2,-4,15,24,85,60,3
55,0,96,0,54,11,41,42,0,0
37,0,108,0,36,6,71,72,0,0
37,0,97,0,26,1,60,71,12,0
42,0,75,-2,42,-4,33,34,0,0
