A,B,C,D,E,F,G,H,I,class_label
51,-1,82,0,52,13,31,30,0,0
43,-1,86,-7,42,-25,42,44,2,0
48,0,86,-6,46,0,39,40,2,0
44,-1,86,0,44,8,42,42,0,0
38,0,80,0,38,10,42,41,0,0
51,-1,83,-1,50,-5,32,34,2,0
45,1,76,0,44,-3,31,32,2,0
48,-1,86,0,46,0,37,39,2,0
55,0,77,0,-28,-11,22,106,84,3
55,2,84,0,54,0,29,30,0,0
49,2,79,0,50,11,31,30,0,0
48,0,110,0,46,0,62,64,2,0
49,0,81,0,46,-26,32,34,2,0
43,0,95,-6,42,-2,52,54,2,0
56,-1,97,0,44,1,41,53,12,3
54,-4,83,0,54,0,29,29,0,0
37,0,106,0,24,-20,69,83,14,0
54,1,78,0,54,0,24,24,0,0
45,0,106,0,46,14,61,60,0,0
55,0,98,0,50,-30,42,49,6,3
44,0,81,0,44,11,37,37,0,0
42,-1,86,-6,42,0,43,44,2,0
37,-1,77,0,0,8,40,77,36,0
37,0,76,2,24,16,39,53,14,0
56,0,82,8,-14,0,26,97,72,3
37,0,80,0,38,2,43,41,0,0
55,0,95,0,52,6,40,44,4,3
50,-3,85,0,50,0,35,36,2,0
41,2,76,0,38,-15,35,37,2,0
37,0,77,0,-12,5,40,90,50,0
42,3,88,0,42,0,46,46,0,0
39,1,93,0,36,13,54,57,2,0
54,0,83,6,54,0,29,29,0,0
46,0,82,0,44,-29,36,38,2,0
51,-2,87,0,52,3,36,35,0,0
40,1,81,0,38,0,41,43,2,0
37,0,90,0,30,3,53,59,6,0
41,1,107,0,38,-6,66,68,2,0
56,0,97,-3,46,0,41,50,10,3
37,0,77,0,36,-10,40,41,2,0
40,3,97,0,38,0,57,59,2,0
56,0,78,0,10,3,22,68,46,3
82,-1,86,-4,-40,0,4,128,124,4
37,0,78,0,8,-13,41,70,30,0
56,0,77,4,24,0,22,54,32,3
37,0,76,0,36,-2,39,39,0,0
46,0,81,0,44,-30,35,37,2,0
56,-1,96,0,54,0,40,42,2,0
41,-2,77,0,42,5,36,35,0,0
47,2,102,-1,46,0,55,55,0,0
48,0,95,0,50,31,47,46,0,0
81,1,84,0,-18,-26,3,103,100,4
56,-5,107,0,56,3,51,50,0,0
46,-3,79,0,46,0,34,33,0,0
52,-4,88,3,52,-8,35,36,0,0
37,0,81,0,24,0,44,58,14,0
54,-2,79,0,54,0,25,24,0,0
37,-4048,105,0,36,0,68,69,0,0
44,0,86,3,44,4,43,42,0,0
102,0,103,0,72,9,1,31,30,4
37,0,76,0,20,-2,40,55,16,0
40,0,83,-2,38,0,43,44,2,0
55,-2,96,0,52,6,41,44,4,3
51,0,77,1,50,0,26,28,2,0
66,1,112,-3,68,4,46,45,0,0
51,0,89,3,52,8,38,37,0,0
37,0,76,0,18,-8,40,58,18,0
37,0,78,-1,12,-3,41,65,24,0
45,0,88,0,46,30,42,41,0,0
40,1,79,0,38,0,38,40,2,0
43,0,86,0,42,-16,42,44,2,0
37,-1,92,1,10,-4,54,81,28,0
37,0,75,-4,36,0,38,39,0,0
37,0,77,0,-4,14,41,83,42,0
46,-3,76,1,46,0,30,30,0,0
53,3,81,0,54,13148,27,26,0,0
45,1,81,0,44,0,36,37,2,0
76,0,81,0,-42,-23,5,125,120,4
51,0,89,2,52,10,38,37,0,0
37,0,82,0,36,13,45,46,0,0
49,1,86,0,50,1,37,37,0,0
56,0,95,0,50,-22,40,46,6,3
55,0,95,-7,42,-10,40,54,14,3
40,0,79,-1,38,0,39,41,2,0
37,0,76,0,26,1,40,50,10,0
44,1,79,5,44,1,35,35,0,0
49,0,87,-6,46,-7,38,41,2,0
50,3,107,0,50,0,57,58,0,0
55,-2,97,-1,52,-17,42,46,4,3
49,-1,77,-2,46,-34,28,31,2,0
37,4,79,0,34,0,42,46,4,0
56,0,76,0,-10,20,20,86,66,3
56,0,78,1,44,0,22,34,12,3
56,4,91,0,56,24,35,34,0,0
49,0,88,5,46,-12,40,42,2,0
51,0,91,0,52,31,40,39,0,0
37,0,83,0,10,19,46,72,26,0
51,0,86,0,52,18,35,35,0,0
55,0,78,-4,16,0,23,63,40,3
49,-1,81,-2,50,-19,32,32,0,0
41,0,84,0,42,18,44,43,0,0
47,2,88,6,46,0,41,41,0,0
37,0,77,0,30,31,40,46,6,0
37,0,77,0,6,-13,40,72,32,0
55,1,80,-3,54,0,25,26,2,0
37,0,76,-3,24,13,39,52,14,0
56,0,97,0,54,11,41,43,2,0
43,-1,81,7,42,-8,37,39,2,0
41,0,86,0,38,-25,46,48,2,0
46,3,108,0,46,14,62,61,0,0
84,0,88,0,-2,-18,3,90,88,4
53,0,88,1,54,5,35,34,0,0
55,0,82,0,-20,3,26,103,76,3
66,-2,109,0,64,-17,43,45,2,0
56,0,96,0,38,0,40,57,18,3
42,3,83,0,42,0,40,41,2,0
79,2,83,0,-42,0,4,127,122,4
37,-4,106,0,36,31,68,69,2,0
76,0,81,0,-42,-16,5,125,120,4
85,0,89,7,2,0,4,86,82,4
41,-2,83,0,42,0,41,41,0,0
49,5,80,0,50,31,31,31,0,0
57,-5,96,0,56,0,39,39,0,0
44,0,76,2,44,0,31,32,0,0
45,0,81,0,46,17,36,35,0,0
37,0,83,0,2,2,46,81,34,0
37,0,77,0,36,9,40,41,0,0
37,0,81,0,26,6,44,55,10,0
37,0,95,0,20,-17,58,75,16,0
37,-1,107,0,36,-9,69,71,2,0
53,3,81,0,54,3,28,27,0,0
37,0,75,0,36,-3,37,39,2,0
55,0,96,0,46,9,41,50,8,3
44,2,83,2,44,0,38,39,0,0
37,0,79,0,30,16,42,48,6,0
38,0,90,0,38,0,51,51,0,0
56,1,86,3,56,3,31,30,0,0
42,-1,79,0,42,0,37,37,0,0
56,3,95,0,56,7,39,39,0,0
39,5,77,0,38,0,37,38,0,0
50,0,86,-1,50,0,36,37,0,0
53,-2,86,0,52,-17,33,35,2,0
37,0,83,0,2,-8,46,80,34,0
55,0,93,0,12,-8,38,81,42,3
37,0,77,0,30,-19,40,46,6,0
81,0,85,4,-12,0,4,98,94,4
37,-5,81,0,36,-30,43,44,2,0
55,0,77,0,38,-12,22,39,16,3
50,0,77,-1,50,-3,27,28,2,0
56,0,77,0,-12,14,21,90,68,3
37,0,106,4,26,13,69,80,12,0
39,-5,77,-2,38,-4,37,38,0,0
37,0,77,0,28,1573,40,48,8,0
49,0,90,0,50,0,41,41,0,0
48,0,81,0,46,-5,33,35,2,0
37,0,95,0,16,-6,58,80,22,0
39,0,86,0,38,0,48,48,0,0
56,1,83,0,56,12,27,26,0,0
37,0,75,0,34,-12,37,41,4,0
37,-2,77,0,36,0,40,41,0,0
37,0,76,4,20,-12,39,55,16,0
55,-4,93,1,54,0,38,39,0,0
51,0,81,0,52,28,30,29,0,0
37,0,77,0,12,-26,41,65,24,0
56,0,95,0,50,8,40,46,6,3
38,-3,79,-2,38,0,41,40,0,0
43,0,89,1,42,0,46,48,2,0
38,0,82,0,38,11,44,43,0,0
42,-3,77,0,42,0,35,35,0,0
37,0,79,0,12,-29,43,66,24,0
53,0,109,2,52,-4,56,57,2,0
37,0,82,0,16,7,45,66,22,0
56,0,81,0,-4,30,25,86,62,3
37,1,79,0,-6,0,42,86,44,0
55,-4,98,-1,52,3,42,46,4,3
37,-1,79,0,26,7,42,53,12,0
37,5,81,0,36,0,44,44,0,0
55,0,93,4,8,0,37,85,48,3
37,0,100,0,34,-27,64,67,4,0
41,-2,79,0,42,15,39,38,0,0
37,4,79,0,26,28,41,53,12,0
49,0,86,0,46,-31,37,39,2,0
46,0,81,0,44,-14,35,37,2,0
37,0,105,0,30,-17,68,74,6,0
77,0,81,0,-40,19,4,123,118,4
41,-3,79,0,42,6,39,38,0,0
56,0,97,-1,52,0,41,45,4,3
44,0,86,4,44,5,43,42,0,0
47,3,93,0,46,0,46,47,0,0
58,1,80,-2,56,0,22,23,0,0
55,-1,98,0,46,16,42,51,8,3
55,-4,97,0,46,0,41,50,8,3
55,0,81,-6,-12,-3,26,94,68,3
41,0,84,0,38,-29,43,45,2,0
55,0,77,0,-14,-4,21,92,70,3
56,0,95,0,52,-22,39,44,4,3
44,2,81,0,42,-30,37,40,2,0
45,0,82,8,44,0,37,38,2,0
42,0,78,-2,42,0,37,37,0,0
44,3,78,-3,44,0,34,34,0,0
37,0,97,0,24,-29,60,74,14,0
37,0,104,0,26,-1,67,78,12,0
49,0,95,0,46,-15,47,49,2,0
56,0,81,0,-2,12,25,83,58,3
41,-2,77,0,38,-10,36,38,2,0
51,-2,80,-1,52,2,29,28,0,0
37,0,97,0,20,-21,60,77,16,0
40,0,76,2,38,0,35,37,2,0
51,-4,83,-4,52,1,32,32,0,0
56,0,98,5,50,-3,42,49,8,3
56,0,81,0,-6,-4,25,88,64,3
45,0,81,-4,44,0,36,37,2,0
37,0,79,0,24,22,42,55,14,0
55,0,81,-3,54,-8,25,26,2,0
81,0,86,0,-22,0,4,109,104,4
37,0,77,0,2,-19,40,75,34,0
46,0,83,-8,46,2,37,36,0,0
55,0,77,8,-22,-26,21,100,78,3
56,1,86,0,56,12,31,30,0,0
37,-21,106,0,30,0,69,75,6,0
37,0,78,0,-4,28,41,83,42,0
37,0,103,0,30,-3,66,72,6,0
38,1,79,0,38,5,41,40,0,0
37,0,76,0,30,-7,40,45,6,0
45,0,86,-1,46,29,40,39,0,0
55,0,96,0,44,14,41,52,12,3
41,0,86,-2,42,18,45,44,0,0
49,0,78,1,50,3,29,29,0,0
56,0,77,0,-2,28,21,79,58,3
44,4,108,-3,44,14,64,64,0,0
43,2,81,0,42,0,38,40,2,0
37,0,81,-2,36,-8,43,44,2,0
37,0,93,0,30,7,56,62,6,0
44,0,89,0,42,-16,45,48,2,0
56,0,77,0,18,19,22,59,38,3
43,1,79,0,42,0,37,38,2,0
37,0,79,4,12,31,42,66,24,0
51,0,83,2,50,-1,32,33,2,0
46,2,86,0,46,1,40,39,0,0
51,0,78,-2,50,-6,27,29,2,0
79,0,83,0,-46,-7,4,130,126,4
41,0,78,8,38,-11,37,39,2,0
44,-4,96,-1,44,0,52,52,0,0
37,-1,109,0,36,0,72,73,0,0
58,4,86,0,56,0,29,30,0,0
43,-1,106,0,42,-4,62,64,2,0
45,0,80,-2,44,0,35,36,2,0
47,0,76,-1,46,0,29,30,0,0
39,-3,77,-3,38,0,38,39,0,0
84,4,87,0,-4,0,3,92,88,4
55,0,77,0,-28,-10,21,105,84,3
43,0,77,0,44,29,34,33,0,0
37,0,76,0,28,-9,39,47,8,0
48,-1,84,0,46,-3,36,38,2,0
37,0,100,0,30,6,64,69,6,0
37,0,77,0,16,-6,40,61,22,0
56,0,96,-6,52,0,40,44,4,3
86,2,89,0,2,0,3,86,84,4
55,0,98,0,52,20,42,46,4,3
56,0,79,0,16,12,23,63,40,3
49,1,86,0,50,3,37,37,0,0
56,0,97,-6,46,0,41,50,10,3
37,0,80,0,26,0,43,54,10,0
104,0,106,0,72,7,1,33,32,4
52,0,83,0,54,27,30,28,0,0
44,4,79,0,44,12,35,35,0,0
38,0,107,0,38,11,69,68,0,0
37,0,104,0,20,-26,67,83,16,0
56,0,97,-2,46,-2,41,51,10,3
53,5,81,0,54,5,28,27,0,0
37,0,76,2,34,9,40,43,2,0
37,-2,94,0,36,3,57,58,2,0
49,0,87,0,46,-10,38,41,2,0
44,0,77,-1,44,9,33,33,0,0
55,0,96,0,52,17,41,44,4,3
49,0,84,0,50,18,35,35,0,0
43,0,80,0,44,22,37,36,0,0
43,0,81,4,44,28,37,37,0,0
37,0,75,0,26,16,38,49,12,0
46,0,82,0,44,-25,36,38,2,0
37,0,94,0,8,-7,57,86,30,0
37,0,81,0,36,-16,43,44,2,0
45,-2,86,-3,44,-1,40,42,2,0
49,0,81,0,50,23,33,32,0,0
46,0,79,7,46,0,34,33,0,0
56,1,79,0,16,20,23,63,40,3
85,0,88,0,2,12,3,86,82,4
80,0,85,4,-40,6,5,126,122,4
51,-2,90,0,50,-17,39,41,2,0
37,0,79,-2,24,0,42,55,14,0
44,0,79,0,42,-18,35,37,2,0
55,-2,98,0,44,-5,42,54,12,3
37,0,81,1,8,0,44,73,28,0
56,0,80,0,54,-9,24,26,2,0
37,0,93,0,10,-28,55,82,28,0
49,1,86,0,50,9,38,37,0,0
38,2,80,0,38,21,42,41,0,0
55,0,96,0,54,13,41,42,2,0
56,0,97,0,42,-7,41,55,14,3
46,-3,84,0,46,0,38,37,0,0
44,0,75,-6,42,-21,31,34,2,0
39,2,86,0,38,0,47,47,0,0
41,0,88,0,42,3,48,47,0,0
37,0,94,0,8,-13,57,86,30,0
37,0,84,0,26,-2,47,58,10,0
43,0,76,4,42,-3,33,35,2,0
55,0,93,0,42,6,37,51,14,3
39,-5,77,0,38,0,39,39,0,0
39,-1,78,-5,38,0,39,39,0,0
53,3,103,1,52,-3,50,51,2,0
38,2,106,0,38,26,68,67,0,0
46,1,83,0,46,9,37,37,0,0
49,0,84,0,46,-25,35,37,2,0
37,0,93,2,12,1,55,80,24,0
38,0,86,0,38,5,48,47,0,0
56,0,97,2,54,0,41,42,2,0
52,4,86,0,52,0,34,35,0,0
37,0,106,-6,30,0,69,75,6,0
55,0,95,0,42,-5,40,54,14,3
56,0,89,0,56,3,33,32,0,0
37,0,79,0,26,-16,42,53,12,0
39,0,80,-1,38,-2,41,41,0,0
37,0,79,1,12,-3,43,66,24,0
37,0,79,0,12,3,42,66,24,0
56,-1,81,0,56,7,25,24,0,0
56,0,77,0,16,-3,22,62,40,3
55,0,77,0,10,-11,21,66,46,3
37,0,82,0,30,0,45,51,6,0
37,-2,80,0,6,0,43,75,32,0
37,0,76,3,24,0,39,52,14,0
44,-2,84,7,44,0,40,41,0,0
38,0,81,0,36,-31,43,44,2,0
41,0,79,-2,42,6,38,37,0,0
42,-4,83,0,42,0,41,42,2,0
37,0,82,0,36,19,45,46,2,0
37,0,80,2,16,14,43,65,22,0
41,0,78,0,42,21,37,37,0,0
62,1,109,0,62,6,47,47,0,0
55,0,77,0,42,24,22,36,14,3
41,1,79,0,42,17,38,38,0,0
54,1,81,-6,54,0,27,26,0,0
38,-4,81,0,38,0,43,43,0,0
49,0,81,0,46,-7,32,34,2,0
56,0,93,-6,50,0,37,44,6,3
52,-4,102,0,52,-1,49,50,0,0
51,0,79,8,52,5,27,27,0,0
53,3,84,0,52,-16,32,33,2,0
54,0,81,6,54,0,27,27,0,0
41,-5,79,-1,42,11,38,37,0,0
48,0,83,0,50,22,34,33,0,0
37,26,77,-8,-22,9,41,101,60,0
56,0,81,0,56,6,25,24,0,0
55,0,96,0,54,6,41,42,0,0
38,0,92,0,16,2,54,77,22,0
55,0,77,0,20,31,22,57,34,3
37,-42,75,0,26,-19,38,49,12,2
37,0,77,-1,16,-4,41,62,22,0
56,0,95,0,46,-3,40,49,10,3
44,0,86,0,42,-11,42,44,2,0
41,5,75,0,38,0,34,36,2,0
47,0,88,4,46,0,41,42,0,0
37,0,77,0,30,-7,40,46,6,0
38,2,77,0,36,-25,39,41,2,0
37,0,95,0,28,6,58,67,8,0
55,0,76,-4,-20,0,21,97,76,3
47,-2,77,0,46,0,30,30,0,0
46,-1,76,-7,46,0,30,29,0,0
37,0,107,5,36,0,70,71,0,0
37,0,78,0,16,21,41,63,22,0
49,4,83,1,50,31,34,34,0,0
37,0,77,0,34,9,40,43,4,0
41,0,86,-7,38,-9,46,48,2,0
47,0,84,-9,46,-2,37,38,0,0
56,3,98,0,46,1,42,51,10,3
48,-2,82,0,46,-6,34,35,2,0
53,0,83,0,54,8,30,28,0,0
37,0,80,0,28,-4,43,52,8,0
46,0,93,0,44,-19,48,50,2,0
56,0,79,0,56,24,23,22,0,0
55,0,83,-7,54,0,28,28,0,0
46,0,88,0,44,-29,42,44,2,0
56,0,97,0,52,24,41,46,4,3
55,0,99,0,50,17,43,49,6,3
56,0,80,0,54,-19,24,26,2,0
59,0,84,0,60,4,25,24,0,0
37,0,83,0,2,-4,46,81,34,0
37,0,97,0,36,-4,60,61,2,0
46,0,84,3,46,6,38,37,0,0
37,0,76,5,24,0,40,53,14,0
38,-1,83,0,38,0,45,44,0,0
55,0,93,6,20,0,38,73,34,3
41,0,79,-1,38,-8,38,40,2,0
37,0,80,0,28,-2,43,52,8,0
37,0,77,0,18,-5,41,59,18,0
55,0,95,0,50,-11,40,46,6,3
41,0,100,0,42,8,59,59,0,0
37,0,80,0,2,-4,43,77,34,0
38,0,92,0,24,7,54,69,14,0
37,0,83,4,8,0,46,75,30,0
43,-3,80,0,42,-12,37,39,2,0
55,0,77,-4,-28,9,21,105,84,3
44,4,75,0,44,15,31,31,0,0
42,1,86,6,42,0,45,45,0,0
55,0,95,0,34,-10,40,62,22,3
46,0,87,3,46,0,41,41,0,0
37,0,81,-3,20,0,44,61,16,0
39,1,81,-7,38,0,43,43,0,0
72,21,82,0,-42,-1,10,126,116,1
41,0,81,-2,42,-3,40,40,0,0
37,0,77,0,20,16,40,57,16,0
46,0,90,6,46,0,43,43,0,0
58,3,84,0,56,0,26,27,0,0
55,0,95,-2,50,0,40,46,6,3
39,0,83,4,38,0,45,44,0,0
55,0,77,0,-28,-1,22,106,84,3
102,0,103,0,70,-17,1,33,32,4
37,0,78,0,12,16,41,65,24,0
104,-1,106,8,70,0,2,36,34,4
40,-4,81,0,38,0,40,42,2,0
55,0,92,0,24,-21,37,69,32,3
42,0,81,0,42,6,39,40,0,0
43,0,83,0,44,26,39,39,0,0
57,-4,81,0,56,0,24,24,0,0
39,-5,76,-1,-2,0,37,79,42,0
43,4,108,0,42,0,65,67,2,0
37,0,108,-6,36,0,70,71,2,0
45,1,76,0,46,29,30,29,0,0
49,0,87,-6,46,-15,38,41,2,0
55,3,93,0,54,0,37,39,2,0
46,0,86,-19,46,0,40,40,0,0
46,-1,85,-6,46,-4,39,39,0,0
37,0,78,0,18,2,42,60,18,0
49,3,78,0,50,1,29,29,0,0
37,0,77,0,8,-25,41,70,28,0
44,2,79,0,42,-16,35,37,2,0
37,0,77,0,-6,-2,41,85,44,0
37,-1,79,0,24,31,42,55,14,0
59,0,108,-3,60,17,49,48,0,0
44,2,79,0,42,-26,36,38,2,0
43,0,85,-2,44,22,42,41,0,0
41,0,82,-2,38,0,41,43,2,0
37,0,77,0,2,-9,40,74,34,0
42,-3,83,0,42,0,41,42,2,0
38,1,92,0,28,25,54,64,10,0
37,0,76,0,30,27,39,45,6,0
55,0,86,0,54,-9,30,32,2,0
55,3,86,0,54,0,30,32,2,0
55,0,77,0,-10,-14,21,87,66,3
42,0,93,0,42,0,51,52,2,0
43,0,80,0,42,-16,37,39,2,0
56,0,97,0,52,3,41,45,4,3
56,0,89,0,56,12,33,32,0,0
46,-3,109,2,46,0,63,63,0,0
43,0,77,-1,42,-1,34,36,2,0
51,-4,84,0,50,-18,33,35,2,0
44,0,76,-2,44,5,32,32,0,0
37,0,82,-5,36,0,45,46,0,0
79,0,83,0,-28,27,4,112,108,4
37,0,81,0,-4,-26,44,86,42,0
41,0,75,0,42,22,34,34,0,0
55,-1,79,0,16,0,23,63,40,3
102,0,103,3,70,-1,1,33,32,4
37,-3,76,0,30,0,39,45,6,0
43,-1,77,0,42,-4,34,35,2,0
37,0,79,1,8,-9,42,71,28,0
38,-4,91,3,6,0,53,86,32,0
82,0,86,4,-12,0,4,99,94,4
56,0,81,1,54,-2,25,26,2,0
41,3,83,0,38,-3,42,44,2,0
51,0,84,0,52,7,33,33,0,0
41,0,81,0,38,-14,41,43,2,0
46,0,84,7,46,11,38,37,0,0
37,0,76,3,30,0,39,45,6,0
43,0,77,-5,42,-1,34,35,2,0
37,0,79,-1,36,-21,41,43,2,0
45,0,86,0,44,-27,40,42,2,0
38,2,76,0,36,-14,38,40,2,0
51,-2,83,0,50,-4,32,34,2,0
56,0,79,0,-2,-17,24,82,58,3
52,-1,90,0,52,0,38,38,0,0
37,0,74,0,24,3,37,51,14,0
45,-4,85,0,44,0,41,41,0,0
37,0,76,0,24,18,39,53,14,0
56,0,81,0,-10,13,25,92,66,3
56,0,95,-6,52,0,40,44,4,3
55,0,77,0,-24,14,21,103,82,3
39,5,102,0,38,0,63,63,0,0
56,0,95,0,54,1,39,41,2,0
55,0,96,0,52,3,41,44,4,3
36,-1,83,4,36,0,46,46,0,0
84,3,87,3,-4,0,3,92,88,4
43,-3,99,0,42,0,56,58,2,0
39,-2,81,-1,38,0,42,42,0,0
54,0,81,-2,54,-3,27,27,0,0
40,4,82,0,38,0,42,43,2,0
79,0,83,-3,-32,-2,4,117,112,4
41,-4,80,-1,42,12,39,39,0,0
51,-3,84,0,50,-3,34,35,2,0
51,0,86,-3,52,0,35,34,0,0
37,0,80,0,10,-9,43,70,26,0
45,1,86,0,46,30,41,40,0,0
55,0,95,0,54,2,40,41,2,0
55,0,77,-7,-28,13,21,105,84,3
55,0,78,0,44,-5,23,34,12,3
43,0,82,0,44,3,39,38,0,0
40,-1,81,0,38,0,41,43,2,0
56,0,79,7,-4,0,24,85,62,3
46,-4,87,0,46,0,41,41,0,0
37,0,80,0,-2,-6,43,83,40,0
42,5,76,-3,42,0,35,35,0,0
45,0,88,-1,44,-1,44,44,0,0
43,1,89,0,42,0,46,48,2,0
37,0,79,0,6,-26,43,74,32,0
41,0,81,1,42,6,39,39,0,0
44,1,81,0,44,1,37,37,0,0
37,0,83,0,6,19,46,77,32,0
55,0,77,0,20,-21,22,57,34,3
43,-2,86,0,44,18,42,42,0,0
46,0,86,-4,46,1,41,40,0,0
51,0,79,-7,52,0,28,28,0,0
44,3,82,0,44,0,38,38,0,0
44,0,85,-1,42,-22,41,44,2,0
45,0,81,-3,44,-3,36,37,2,0
45,-1,76,-5,44,-7,31,32,2,0
53,0,87,1,52,-9,34,35,2,0
46,0,82,0,46,7,36,35,0,0
51,-2,89,3,52,16,38,37,0,0
37,0,76,0,24,-26,39,52,14,0
37,0,79,-4,36,-19,41,43,2,0
43,0,88,0,42,-13,44,46,2,0
56,0,81,4,56,0,24,24,0,0
37,0,104,5,24,0,66,80,14,0
51,3,82,0,50,-17,31,33,2,0
37,0,76,0,30,-22,40,45,6,0
37,0,95,-4,16,4,58,79,22,0
45,-1,88,0,44,0,44,44,0,0
44,0,95,0,44,6,52,51,0,0
81,0,84,4,-14,-14,4,100,96,4
37,0,104,0,18,-5,67,86,18,0
56,2,86,0,56,4,30,30,0,0
45,-1,77,0,44,-13,32,34,2,0
56,0,96,-5,38,0,40,57,18,3
43,0,81,-4,42,0,38,40,2,0
37,0,77,0,8,-14,40,69,30,0
37,2,108,0,36,0,71,72,2,0
37,0,82,0,30,-27,45,51,6,0
52,0,88,6,52,-2,36,37,0,0
37,0,95,3,10,0,58,84,26,0
55,0,81,0,54,0,26,26,0,0
49,0,77,-1,50,7,28,28,0,0
56,0,97,6,50,-6,41,48,6,3
41,-2,86,-3,38,-9,45,47,2,0
37,0,95,-5,18,-21,58,77,18,0
104,2,105,2,72,4,1,33,32,4
37,0,78,-1,28,-16,41,50,8,0
39,0,81,-4,38,0,41,42,0,0
43,-2,86,0,44,14,42,42,0,0
38,4,81,0,38,0,42,42,0,0
43,0,87,0,44,25,44,43,0,0
56,0,78,3,24,-3,22,55,32,3
44,2,108,-1,44,6,64,64,0,0
37,0,76,-2,20,-5,40,55,16,0
41,0,86,1,42,14,46,45,0,0
43,4,78,2,42,0,35,37,2,0
45,0,87,0,46,18,42,41,0,0
37,0,76,-1,26,1,39,50,12,0
45,-1,80,0,46,15,35,34,0,0
41,0,81,0,38,-19,40,42,2,0
56,1,86,0,54,-8,31,32,2,0
56,4,99,1,38,0,43,60,18,3
49,0,77,0,50,12,28,28,0,0
38,0,81,0,38,2,43,43,0,0
56,0,97,0,52,9,41,45,4,3
37,0,79,0,8,-7,43,72,28,0
49,-2,81,0,50,0,31,32,0,0
56,0,92,0,52,11,36,40,4,3
37,0,80,2,10,0,43,70,26,0
50,3,86,0,50,0,35,37,2,0
49,-4,101,1,50,9,52,52,0,0
42,0,87,-4,42,0,45,46,2,0
51,0,102,0,52,0,51,50,0,0
46,0,100,-4,46,0,54,53,0,0
86,3,89,0,6,-15,3,84,80,4
56,0,96,0,50,-6,40,47,6,3
37,0,83,-2,8,-10,46,75,28,0
76,3,81,0,-42,-13,4,125,120,4
55,0,96,0,50,28,41,47,6,3
37,0,76,0,28,9,39,48,8,0
45,5,79,2,44,0,35,35,0,0
46,0,79,0,46,11,34,33,0,0
53,0,108,0,54,5,55,54,0,0
38,0,97,0,38,4,59,59,0,0
55,4,81,0,54,0,25,26,2,0
50,-4,85,0,50,0,36,36,0,0
55,0,77,0,-18,-27,21,95,74,3
40,0,79,1,38,0,39,40,2,0
37,2,76,0,34,0,39,43,4,0
37,0,79,1,-2,0,42,82,40,0
55,0,77,0,-10,-22,21,87,66,3
37,0,76,0,34,0,39,43,4,0
102,0,103,4,70,-9,1,33,32,4
37,0,78,0,34,-7,41,45,4,0
37,0,77,0,8,21,40,69,28,0
56,5,91,0,56,7,35,34,0,0
37,0,97,0,34,-27,60,64,4,0
51,0,86,0,52,25,35,34,0,0
41,0,97,-2,38,-19,56,58,2,0
53,1,86,0,52,-2,33,34,2,0
56,0,77,0,18,21,22,59,38,3
41,0,81,5,42,25,41,40,0,0
48,0,90,0,46,-4,41,43,2,0
44,0,106,0,42,-30,62,65,2,0
50,0,84,-2,50,0,34,35,0,0
37,0,104,-1,16,-4,67,88,22,0
45,2,86,-2,44,0,41,42,2,0
37,0,76,0,38,20,38,37,0,0
55,0,77,-2,0,13,22,77,56,3
44,0,81,1,42,-22,37,39,2,0
37,1,76,0,34,0,38,42,4,0
37,0,93,6,26,5,55,67,12,0
48,0,85,-1,46,0,37,39,2,0
46,-2,77,0,44,-27,32,34,2,0
49,0,111,0,46,-10,62,64,2,0
48,1,88,3,46,0,40,42,2,0
56,0,78,0,44,30,22,34,12,3
41,0,87,0,38,-7,46,48,2,0
45,0,88,0,44,-16,42,44,2,0
44,0,84,0,44,4,40,40,0,0
37,0,83,0,0,-5,46,83,36,0
38,0,97,8,38,2,59,58,0,0
45,-1,86,0,46,18,41,40,0,0
37,-1,77,0,38,11,39,38,0,0
49,0,76,-7,50,0,27,27,0,0
75,1,79,1,-42,0,4,123,120,4
38,-5,82,4,38,0,44,43,0,0
37,0,94,8,30,0,57,63,6,0
37,0,76,0,28,-21,39,47,8,0
44,1,76,0,44,3,32,32,0,0
45,0,87,4,44,0,42,43,2,0
84,5,89,0,6,-12,5,84,78,4
37,0,76,0,36,1,40,40,0,0
48,1,76,0,46,0,28,29,2,0
49,0,86,0,50,5,38,37,0,0
56,1,81,0,56,16,25,24,0,0
41,0,79,-3,42,3,38,37,0,0
53,-3,81,0,54,0,27,26,0,0
37,0,77,3,36,3,41,41,0,0
52,4,88,0,52,0,35,36,0,0
37,0,80,0,28,5,43,52,8,0
49,5,82,0,50,27,33,33,0,0
39,0,81,2,38,0,42,42,0,0
37,0,81,5,36,0,43,44,2,0
51,0,88,1,52,1,36,36,0,0
37,1,80,-2,36,0,43,44,2,0
37,0,93,0,10,-1,56,83,26,0
45,0,80,1,44,0,35,36,2,0
37,0,90,0,30,-13,53,59,6,0
46,-4,76,-2,46,-4,30,30,0,0
38,0,79,-1,38,4,41,40,0,0
37,0,90,-6,36,0,52,53,2,0
56,0,96,3,42,7,40,55,14,3
37,0,78,0,18,21,42,60,18,0
83,0,87,7,-4,1,4,92,88,4
55,0,79,0,10,11,23,68,46,3
37,0,77,0,-22,1,40,101,60,0
49,0,78,0,50,20,29,29,0,0
37,0,81,0,26,20,44,55,10,0
37,0,76,89,20,0,40,55,16,0
57,5,80,-6,56,0,23,23,0,0
79,0,83,0,-38,9,4,122,118,4
38,0,93,0,30,3,55,62,8,0
59,0,86,-2,56,-12,28,30,2,0
